# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=0.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,arm_joint_deadband_rad=0.02,target_leash_m=0.15,target_leash_rad=0.8
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.012495740011218004,0.003964,1.325972,-1.706027,1.305985,-0.006015,-0.000033,-0.000025,-0.000961,1.325025,1.714969,1.307022,0.006975,-0.002022,0.006946,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450846,-0.000016,0.000014,-0.000008,1,True,True,-0.000014,-0.000016,-0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441167,-2.563992,-2.675510,0.363294,0.441167,-2.563992,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450846,0.450856,0.000000,0.000000,8.036632,False,0.141156,0.141245,0.050741,0.050696,-2.743276,-2.743276,0.000000,2.745736,2.745736,0.000000,167.000000
0.04186280400608666,0.003930,1.325943,-1.706052,1.305969,-0.006031,-0.000064,-0.000049,-0.000923,1.325048,1.714937,1.307043,0.006951,-0.002043,0.006894,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450835,-0.000032,0.000027,-0.000016,1,True,True,-0.000027,-0.000032,-0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363329,0.441167,-2.563992,-2.676163,0.363294,0.441167,-2.558095,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450835,0.450856,0.000000,0.000000,8.066741,False,0.141155,0.141247,0.050741,0.050697,-2.743286,-2.743276,-0.000010,2.745741,2.745736,0.000005,167.000000
0.0748053470015293,0.003896,1.325913,-1.706076,1.305954,-0.006049,-0.000094,-0.000072,-0.000884,1.325071,1.714905,1.307064,0.006928,-0.002066,0.006842,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450825,-0.000048,0.000041,-0.000024,1,True,True,-0.000041,-0.000048,-0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441816,-2.558210,-2.676163,0.363294,0.441545,-2.557980,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450825,0.450856,0.000000,0.000000,8.099712,False,0.141153,0.141249,0.050740,0.050697,-2.743294,-2.743276,-0.000018,2.745745,2.745736,0.000009,167.000000
0.11144047899870202,0.003863,1.325884,-1.706099,1.305940,-0.006067,-0.000122,-0.000096,-0.000847,1.325094,1.714872,1.307084,0.006906,-0.002088,0.006791,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450815,-0.000063,0.000054,-0.000033,1,True,True,-0.000054,-0.000063,-0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441438,-2.557866,-2.675672,0.363294,0.441545,-2.557866,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450815,0.450856,0.000000,0.000000,8.136281,False,0.141152,0.141251,0.050740,0.050697,-2.743300,-2.743276,-0.000024,2.745748,2.745736,0.000012,167.000000
0.14595975300471764,0.003831,1.325854,-1.706121,1.305925,-0.006085,-0.000149,-0.000118,-0.000810,1.325115,1.714839,1.307103,0.006885,-0.002110,0.006741,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450806,-0.000078,0.000067,-0.000041,1,True,True,-0.000067,-0.000078,-0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441167,-2.557980,-2.675510,0.363294,0.441167,-2.557980,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450806,0.450856,0.000000,0.000000,8.170495,False,0.141150,0.141253,0.050740,0.050698,-2.743305,-2.743276,-0.000029,2.745751,2.745736,0.000015,167.000000
0.1767958630080102,0.003799,1.325824,-1.706142,1.305910,-0.006104,-0.000176,-0.000140,-0.000773,1.325137,1.714807,1.307122,0.006864,-0.002132,0.006692,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450796,-0.000093,0.000079,-0.000049,1,True,True,-0.000079,-0.000093,-0.000049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441167,-2.558095,-2.675672,0.363294,0.441167,-2.557980,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450796,0.450856,0.000000,0.000000,8.201330,False,0.141148,0.141255,0.050739,0.050698,-2.743309,-2.743276,-0.000032,2.745753,2.745736,0.000017,167.000000
0.21148613600234967,0.003768,1.325794,-1.706163,1.305896,-0.006123,-0.000202,-0.000162,-0.000737,1.325157,1.714774,1.307141,0.006843,-0.002155,0.006644,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450787,-0.000108,0.000092,-0.000057,1,True,True,-0.000092,-0.000108,-0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441438,-2.558095,-2.675672,0.363294,0.441438,-2.558095,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450787,0.450856,0.000000,0.000000,8.236386,False,0.141147,0.141257,0.050739,0.050698,-2.743312,-2.743276,-0.000035,2.745755,2.745736,0.000019,167.000000
0.24180897300539073,0.003737,1.325765,-1.706182,1.305881,-0.006142,-0.000227,-0.000183,-0.000701,1.325178,1.714742,1.307159,0.006823,-0.002177,0.006596,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450778,-0.000123,0.000104,-0.000066,1,True,True,-0.000104,-0.000123,-0.000066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441438,-2.558095,-2.675510,0.363258,0.441438,-2.558095,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450778,0.450856,0.000000,0.000000,8.266690,False,0.141145,0.141259,0.050738,0.050699,-2.743314,-2.743276,-0.000038,2.745756,2.745736,0.000020,167.000000
0.27635335800005123,0.003707,1.325735,-1.706202,1.305867,-0.006161,-0.000251,-0.000204,-0.000665,1.325198,1.714709,1.307177,0.006804,-0.002199,0.006550,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450769,-0.000137,0.000117,-0.000074,1,True,True,-0.000117,-0.000137,-0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363258,0.441438,-2.558095,-2.676163,0.363258,0.441438,-2.558095,-2.676163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450769,0.450856,0.000000,0.000000,8.301090,False,0.141144,0.141261,0.050738,0.050699,-2.743316,-2.743276,-0.000039,2.745757,2.745736,0.000021,167.000000
0.30791805700573605,0.003677,1.325706,-1.706221,1.305853,-0.006180,-0.000275,-0.000225,-0.000630,1.325217,1.714677,1.307194,0.006784,-0.002220,0.006504,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,-0.029412,0.772041,0.146334,-0.617797,0.370007,-0.252324,0.603542,0.145662,-0.618239,-0.021313,0.772081,-0.373966,-0.253195,0.605700,0.450760,-0.000151,0.000129,-0.000082,1,True,True,-0.000129,-0.000151,-0.000082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441438,-2.558095,-2.675510,0.363294,0.441438,-2.558095,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.526794,854.322388,1003.752502,-39.378071,True,velocity,0.450760,0.450856,0.000000,0.000000,8.332800,False,0.141142,0.141263,0.050738,0.050699,-2.743317,-2.743276,-0.000041,2.745758,2.745736,0.000022,167.000000
