# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=0.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.020075840991921723,0.004056,1.318027,-1.706019,1.317999,-0.006977,0.004986,0.007062,0.014906,1.324984,1.715003,1.317022,-0.007965,0.002973,-0.005937,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451001,0.000002,-0.000026,0.000015,1,True,True,0.000026,0.000002,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401118,0.864514,-2.214418,0.824686,-2.401118,0.864514,-2.214418,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451001,0.450984,0.000000,0.000000,3.847105,False,0.142184,0.142141,0.050553,0.050635,-2.734406,-2.734406,0.000000,2.759010,2.759010,0.000000,167.000000
0.061260867994860746,0.004114,1.318051,-1.706035,1.318000,-0.006958,0.004975,0.007124,0.014816,1.324974,1.715011,1.317042,-0.007937,0.002952,-0.005876,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451018,0.000003,-0.000053,0.000028,1,True,True,0.000053,0.000003,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401436,0.864286,-2.214498,0.824559,-2.401436,0.864514,-2.214498,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451018,0.450984,0.000000,0.000000,3.888189,False,0.142184,0.142143,0.050553,0.050635,-2.734433,-2.734406,-0.000027,2.758965,2.759010,-0.000044,167.000000
0.08107204300176818,0.004174,1.318072,-1.706049,1.318002,-0.006944,0.004968,0.007184,0.014729,1.324968,1.715024,1.317061,-0.007915,0.002937,-0.005816,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451034,0.000005,-0.000078,0.000040,1,True,True,0.000078,0.000005,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401436,0.864286,-2.214498,0.824559,-2.401436,0.864286,-2.214577,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451034,0.450984,0.000000,0.000000,3.908527,False,0.142185,0.142144,0.050554,0.050634,-2.734454,-2.734406,-0.000048,2.758931,2.759010,-0.000078,167.000000
0.10963031399296597,0.004234,1.318091,-1.706062,1.318006,-0.006932,0.004963,0.007243,0.014645,1.324965,1.715038,1.317080,-0.007898,0.002925,-0.005756,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451050,0.000006,-0.000104,0.000050,1,True,True,0.000104,0.000006,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864286,-2.214498,0.824559,-2.401760,0.864740,-2.214577,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451050,0.450984,0.000000,0.000000,3.937023,False,0.142185,0.142146,0.050554,0.050634,-2.734469,-2.734406,-0.000063,2.758905,2.759010,-0.000105,167.000000
0.1421578189911088,0.004294,1.318108,-1.706073,1.318010,-0.006922,0.004960,0.007301,0.014564,1.324965,1.715056,1.317097,-0.007884,0.002917,-0.005698,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451066,0.000008,-0.000129,0.000059,1,True,True,0.000129,0.000008,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864740,-2.214498,0.824686,-2.401442,0.864740,-2.214498,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451066,0.450984,0.000000,0.000000,3.969243,False,0.142186,0.142148,0.050554,0.050634,-2.734482,-2.734406,-0.000076,2.758884,2.759010,-0.000125,167.000000
0.17522780298895668,0.004355,1.318124,-1.706084,1.318016,-0.006915,0.004958,0.007357,0.014484,1.324966,1.715074,1.317115,-0.007873,0.002910,-0.005641,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451082,0.000009,-0.000153,0.000067,1,True,True,0.000153,0.000009,0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864319,-2.214498,0.824686,-2.401760,0.864319,-2.214498,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451082,0.450984,0.000000,0.000000,4.002633,False,0.142186,0.142149,0.050554,0.050634,-2.734491,-2.734406,-0.000085,2.758868,2.759010,-0.000141,167.000000
0.20901963399956003,0.004415,1.318138,-1.706094,1.318022,-0.006908,0.004957,0.007413,0.014407,1.324969,1.715094,1.317132,-0.007865,0.002906,-0.005585,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451097,0.000011,-0.000178,0.000075,1,True,True,0.000178,0.000011,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864740,-2.214418,0.824432,-2.401442,0.864514,-2.214418,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451097,0.450984,0.000000,0.000000,4.035919,False,0.142187,0.142151,0.050554,0.050634,-2.734498,-2.734406,-0.000092,2.758856,2.759010,-0.000153,167.000000
0.24282953899819404,0.004475,1.318152,-1.706103,1.318029,-0.006903,0.004957,0.007467,0.014331,1.324973,1.715115,1.317149,-0.007857,0.002903,-0.005530,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451112,0.000012,-0.000202,0.000082,1,True,True,0.000202,0.000012,0.000082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864935,-2.214418,0.824559,-2.401442,0.864935,-2.214418,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451112,0.450984,0.000000,0.000000,4.069578,False,0.142188,0.142152,0.050554,0.050634,-2.734503,-2.734406,-0.000097,2.758847,2.759010,-0.000163,167.000000
0.27598426199983805,0.004535,1.318165,-1.706112,1.318036,-0.006898,0.004957,0.007521,0.014256,1.324978,1.715137,1.317165,-0.007852,0.002901,-0.005476,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451126,0.000013,-0.000225,0.000089,1,True,True,0.000225,0.000013,0.000089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864514,-2.214418,0.824686,-2.401436,0.864514,-2.214418,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451126,0.450984,0.000000,0.000000,4.103345,False,0.142188,0.142154,0.050555,0.050634,-2.734507,-2.734406,-0.000101,2.758840,2.759010,-0.000170,167.000000
0.309375707001891,0.004594,1.318177,-1.706121,1.318043,-0.006895,0.004957,0.007573,0.014183,1.324983,1.715159,1.317182,-0.007847,0.002899,-0.005424,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,-0.021015,0.775622,0.140603,-0.614979,0.372302,-0.253298,0.608432,0.140205,-0.613901,-0.019053,0.776599,-0.373289,-0.259679,0.612933,0.451141,0.000014,-0.000249,0.000095,1,True,True,0.000249,0.000014,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864514,-2.214498,0.824686,-2.401442,0.864514,-2.214498,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779856,True,velocity,0.451141,0.450984,0.000000,0.000000,4.136788,False,0.142189,0.142155,0.050555,0.050634,-2.734511,-2.734406,-0.000105,2.758834,2.759010,-0.000176,167.000000
