# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=0.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,base_leash_m=0.0,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.015040083992062137,0.062220,1.392993,-1.553181,1.040293,-0.323117,0.694132,0.447197,0.005704,1.325355,1.714631,1.307620,-0.007348,0.002565,0.005718,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734356,0.319738,-0.566735,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.450786,-0.000285,0.000362,0.000144,1,True,True,-0.000362,-0.000285,0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324980,-1.863553,-1.821998,-1.885053,1.324980,-1.863553,-1.821998,-1.885053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.450786,0.451059,0.000000,0.000000,3.868525,False,0.107147,0.141293,0.041538,0.050699,-1.471403,-1.471403,0.000000,2.750005,2.750005,0.000000,167.000000
0.041956058994401246,0.061497,1.392874,-1.554177,1.040664,-0.321472,0.693408,0.445425,0.006445,1.325708,1.714236,1.308233,-0.007704,0.002153,0.004417,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734355,0.319738,-0.566735,0.334819,-0.192435,0.516250,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.450507,-0.000567,0.000721,0.000245,1,True,True,-0.000721,-0.000567,0.000245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324980,-1.863553,-1.822601,-1.884645,1.324917,-1.863553,-1.822601,-1.884645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.450507,0.451059,0.000000,0.000000,3.895933,False,0.107188,0.141352,0.041548,0.050701,-1.472692,-1.471403,-0.001289,2.749984,2.750005,-0.000021,167.000000
0.07523220000439323,0.060821,1.392668,-1.555024,1.041095,-0.320019,0.692799,0.443682,0.007211,1.326057,1.713818,1.308838,-0.008063,0.001757,0.003106,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734355,0.319738,-0.566735,0.334819,-0.192435,0.516250,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.450224,-0.000845,0.001077,0.000314,1,True,True,-0.001077,-0.000845,0.000314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324980,-1.863693,-1.821998,-1.884645,1.324980,-1.863693,-1.821998,-1.884645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.450224,0.451059,0.000000,0.000000,3.929068,False,0.107232,0.141411,0.041557,0.050704,-1.473719,-1.471403,-0.002316,2.749983,2.750005,-0.000022,167.000000
0.109120945999166,0.060183,1.392394,-1.555753,1.041571,-0.318720,0.692284,0.441965,0.007996,1.326402,1.713382,1.309436,-0.008422,0.001374,0.001790,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734355,0.319738,-0.566735,0.334819,-0.192435,0.516251,0.142096,-0.613631,-0.021970,0.776391,-0.373804,-0.255417,0.607605,0.449937,-0.001120,0.001430,0.000356,1,True,True,-0.001430,-0.001120,0.000356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325559,-1.863553,-1.822038,-1.884645,1.325559,-1.863553,-1.822038,-1.884645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000027,743.588745,1736.427734,3710.299561,-1674.097778,True,velocity,0.449937,0.451059,0.000000,0.000000,3.963084,False,0.107279,0.141469,0.041564,0.050707,-1.474538,-1.471403,-0.003135,2.749994,2.750005,-0.000010,167.000000
0.1416348310012836,0.059578,1.392067,-1.556387,1.042082,-0.317544,0.691841,0.440274,0.008793,1.326739,1.712931,1.310026,-0.008779,0.001001,0.000474,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734355,0.319738,-0.566735,0.334819,-0.192435,0.516251,0.142096,-0.613631,-0.021970,0.776391,-0.373804,-0.255417,0.607605,0.449649,-0.001390,0.001780,0.000377,1,True,True,-0.001780,-0.001390,0.000377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325559,-1.863553,-1.821998,-1.885297,1.325559,-1.863553,-1.821998,-1.885297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.449649,0.451059,0.000000,0.000000,3.995174,False,0.107329,0.141526,0.041571,0.050709,-1.475191,-1.471403,-0.003788,2.750013,2.750005,0.000008,167.000000
0.1751885889971163,0.059000,1.391700,-1.556946,1.042620,-0.316468,0.691458,0.438607,0.009597,1.327070,1.712468,1.310609,-0.009131,0.000635,-0.000839,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193134,0.734355,0.319738,-0.566735,0.334818,-0.192435,0.516283,0.142096,-0.613631,-0.021970,0.776391,-0.373804,-0.255417,0.607637,0.449392,-0.001658,0.002125,0.000382,1,True,True,-0.002125,-0.001658,0.000382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325559,-1.863553,-1.821998,-1.885297,1.324980,-1.863553,-1.821959,-1.885053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.449392,0.451059,0.000000,0.000000,4.029149,False,0.107379,0.141582,0.041576,0.050712,-1.475712,-1.471403,-0.004309,2.750035,2.750005,0.000030,167.000000
0.21024158099316992,0.058446,1.391303,-1.557443,1.043179,-0.315472,0.691122,0.436961,0.010403,1.327395,1.711997,1.311182,-0.009478,0.000276,-0.002143,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193133,0.734356,0.319739,-0.566735,0.334818,-0.192434,0.516572,0.142096,-0.613631,-0.021970,0.776391,-0.373804,-0.255416,0.607924,0.449392,-0.001922,0.002466,0.000375,1,True,True,-0.002466,-0.001922,0.000375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324917,-1.863044,-1.821998,-1.885053,1.324980,-1.863044,-1.821998,-1.885053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.449392,0.451059,0.000000,0.000000,4.064213,False,0.107431,0.141638,0.041582,0.050715,-1.476130,-1.471403,-0.004727,2.750058,2.750005,0.000053,167.000000
0.24270533499657176,0.057926,1.390885,-1.557871,1.043774,-0.314522,0.690836,0.435306,0.011184,1.327731,1.711523,1.311705,-0.009828,-0.000100,-0.003385,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193124,0.734357,0.319745,-0.566732,0.334811,-0.192424,0.516860,0.142101,-0.613631,-0.021975,0.776390,-0.373799,-0.255409,0.608191,0.449392,-0.002184,0.002804,0.000374,1,True,True,-0.002804,-0.002184,0.000374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324980,-1.863833,-1.821998,-1.885053,1.324917,-1.863044,-1.821998,-1.885053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.449392,0.451059,0.000000,0.000000,4.096504,False,0.107485,0.141688,0.041587,0.050717,-1.476464,-1.471403,-0.005061,2.750080,2.750005,0.000075,167.000000
0.2764019469905179,0.057425,1.390449,-1.558259,1.044384,-0.313624,0.690581,0.433669,0.011963,1.328062,1.711046,1.312217,-0.010174,-0.000470,-0.004613,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193116,0.734359,0.319752,-0.566729,0.334804,-0.192414,0.517148,0.142105,-0.613631,-0.021978,0.776389,-0.373795,-0.255402,0.608455,0.449392,-0.002444,0.003137,0.000366,1,True,True,-0.003137,-0.002444,0.000366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325559,-1.863044,-1.822562,-1.884645,1.325559,-1.863553,-1.822562,-1.884645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.588745,1736.427734,3710.299561,-1674.098022,True,velocity,0.449392,0.451059,0.000000,0.000000,4.130362,False,0.107540,0.141738,0.041591,0.050720,-1.476727,-1.471403,-0.005324,2.750094,2.750005,0.000089,167.000000
0.31265388999599963,0.057171,1.389150,-1.557283,1.045434,-0.314483,0.691381,0.432238,0.013141,1.328275,1.710300,1.312797,-0.010482,-0.000693,-0.006196,0.193134,0.734355,0.319738,-0.566736,0.334819,-0.192435,0.516249,0.142096,-0.613631,-0.021970,0.776391,-0.373805,-0.255417,0.607604,0.193132,0.734356,0.319739,-0.566735,0.334817,-0.192434,0.516254,0.142095,-0.613631,-0.021969,0.776391,-0.373805,-0.255417,0.607602,0.448152,-0.002676,0.003490,0.000045,2,True,True,-0.003490,-0.002676,0.000045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325622,-1.863184,-1.822601,-1.885132,1.325622,-1.863184,-1.822601,-1.885132,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000032,0.000000,-0.000013,743.588745,1736.427612,3710.299561,-1674.098267,True,velocity,0.448152,0.451059,0.000000,0.000000,4.166622,False,0.107618,0.141793,0.041582,0.050722,-1.477108,-1.471403,-0.005705,2.750119,2.750005,0.000114,167.000000
