# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_yaw_hold_weight=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=1.5,base_recenter_max_vel=0.15,base_recenter_yaw_gain=1.0,base_recenter_yaw_max_vel=0.3,base_recenter_yaw_deadzone=0.25,base_recenter_yaw_weight=100.0,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.35,base_max_ang_vel=1.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,base_leash_m=0.2,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_module_slew_limit=3.49,base_module_free_speed=0.03,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,base_pose_ff_gain=1.0,base_pose_ff_max_frac=0.8,base_pose_ff_tau=0.0,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8,enable_slam_base_pose=True,slam_yaw_sign=1.0,slam_correction_max_lin_rate=1.0,slam_correction_max_yaw_rate=2.0,slam_pose_max_age_s=0.5
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,base_ff_fwd,base_ff_lat,base_ff_yaw,base_slew_scale,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.017277147970162332,0.039189,1.358770,-1.550425,1.224371,-0.129632,0.091199,0.237606,0.005620,1.319437,1.705829,1.318214,0.005765,-0.010283,0.004419,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090497,-0.661634,0.320002,-0.234486,0.564721,0.140146,-0.615333,-0.016181,0.775540,-0.373884,-0.256429,0.610679,0.450611,-0.000854,0.000308,-0.000095,1,True,True,-0.000308,-0.000854,-0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.552107,2.127512,-1.172386,-1.646116,1.552278,2.127512,-1.173028,-1.646116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.399971,-115.777206,1.293806,113.776924,True,velocity,0.450611,0.450822,0.000000,0.000000,3.784917,False,0.133766,0.142224,0.051714,0.050571,-2.736184,-2.736184,0.000000,2.740732,2.740732,0.000000,167.000000
0.04202809894923121,0.038430,1.357525,-1.551729,1.223787,-0.130326,0.089529,0.237228,0.006235,1.320815,1.704665,1.319374,0.004577,-0.011524,0.002887,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090497,-0.661633,0.320002,-0.234486,0.564722,0.140146,-0.615333,-0.016181,0.775540,-0.373884,-0.256429,0.610679,0.450404,-0.001677,0.000604,-0.000207,1,True,True,-0.000604,-0.001677,-0.000207,-0.008873,-0.024716,-0.003352,-0.001613,-0.004494,-0.000609,-0.001613,-0.004494,-0.000609,0.000000,-0.008873,-0.024716,-0.003352,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.552107,2.127512,-1.167217,-1.645732,1.552107,2.127512,-1.173001,-1.645732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.399971,-115.777206,1.293806,113.776924,True,velocity,0.450404,0.450822,0.000000,0.000000,3.810166,False,0.133708,0.142342,0.051703,0.050586,-2.736785,-2.736184,-0.000601,2.740826,2.740732,0.000094,167.000000
0.07680679997429252,0.037718,1.356277,-1.552934,1.223244,-0.131064,0.087972,0.236865,0.006842,1.322138,1.703514,1.320485,0.003436,-0.012727,0.001403,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090497,-0.661633,0.320001,-0.234486,0.564722,0.140147,-0.615333,-0.016181,0.775540,-0.373884,-0.256429,0.610679,0.450201,-0.002472,0.000888,-0.000331,1,True,True,-0.000834,-0.002323,-0.000311,-0.008521,-0.023850,-0.003737,-0.002869,-0.008013,-0.001178,-0.002869,-0.008013,-0.001178,0.000000,-0.008521,-0.023850,-0.003737,1.000000,True,-0.001613,-0.004494,-0.000609,-0.001613,-0.004494,-0.000609,1.251626,1.211303,-1.941369,-1.899999,1.545690,2.097001,-1.185237,-1.664016,-0.004596,-0.002971,0.003409,0.004520,0.000071,0.000079,0.000000,0.000024,114.400948,-115.775948,1.293806,113.777061,True,velocity,0.450201,0.450822,0.000000,0.000000,3.844954,False,0.133654,0.142454,0.051691,0.050600,-2.737255,-2.736184,-0.001071,2.740905,2.740732,0.000173,167.000000
0.10851520497817546,0.037047,1.355038,-1.554055,1.222737,-0.131828,0.086511,0.236514,0.007440,1.323408,1.702381,1.321551,0.002340,-0.013890,-0.000034,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090497,-0.661633,0.320001,-0.234486,0.564722,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610679,0.450004,-0.003239,0.001161,-0.000466,1,True,True,-0.001011,-0.002823,-0.000406,-0.008186,-0.023010,-0.004027,-0.003836,-0.010740,-0.001696,-0.003836,-0.010740,-0.001696,0.000000,-0.008186,-0.023010,-0.004027,1.000000,True,-0.002869,-0.008013,-0.001178,-0.002869,-0.008013,-0.001178,1.254595,1.210901,-1.942727,-1.897800,1.490592,2.022997,-1.270701,-1.707767,-0.008306,-0.005720,0.006416,0.008128,0.001453,0.003199,0.000764,0.000237,114.405273,-115.764786,1.301618,113.777901,True,velocity,0.450004,0.450822,0.000000,0.000000,3.876631,False,0.133603,0.142562,0.051679,0.050614,-2.737623,-2.736184,-0.001439,2.740971,2.740732,0.000239,167.000000
0.14115723496070132,0.036416,1.353814,-1.555106,1.222264,-0.132606,0.085136,0.236174,0.008027,1.324628,1.701267,1.322573,0.001286,-0.015015,-0.001425,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090498,-0.661633,0.320001,-0.234486,0.564722,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610679,0.449811,-0.003979,0.001423,-0.000607,1,True,True,-0.001146,-0.003205,-0.000491,-0.007866,-0.022197,-0.004243,-0.004569,-0.012823,-0.002159,-0.004569,-0.012823,-0.002159,0.000000,-0.007866,-0.022197,-0.004243,1.000000,True,-0.003836,-0.010740,-0.001696,-0.003836,-0.010740,-0.001696,1.257432,1.210522,-1.944023,-1.895687,1.435409,2.127415,-1.173001,-1.737805,-0.011326,-0.008732,0.008905,0.010975,0.003674,0.012369,0.010105,0.001843,114.407921,-115.742744,1.328683,113.784180,True,velocity,0.449811,0.450822,0.000000,0.000000,3.909097,False,0.133555,0.142665,0.051667,0.050627,-2.737910,-2.736184,-0.001726,2.741026,2.740732,0.000294,167.000000
0.17429898295085877,0.035820,1.352611,-1.556096,1.221821,-0.133389,0.083835,0.235845,0.008601,1.325800,1.700175,1.323554,0.000273,-0.016102,-0.002772,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090498,-0.661633,0.320001,-0.234486,0.564722,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610680,0.449622,-0.004693,0.001676,-0.000754,1,True,True,-0.001245,-0.003491,-0.000566,-0.007562,-0.021410,-0.004401,-0.005113,-0.014384,-0.002567,-0.005113,-0.014384,-0.002567,0.000000,-0.007562,-0.021410,-0.004401,1.000000,True,-0.004569,-0.012823,-0.002159,-0.004569,-0.012823,-0.002159,1.260154,1.210161,-1.945265,-1.893650,1.398834,1.679594,-1.527744,-1.762362,-0.013613,-0.010929,0.011052,0.013129,0.004607,0.021315,0.022676,0.007137,114.411270,-115.726280,1.349470,113.795059,True,velocity,0.449622,0.450822,0.000000,0.000000,3.942464,False,0.133510,0.142764,0.051655,0.050639,-2.738135,-2.736184,-0.001951,2.741071,2.740732,0.000339,167.000000
0.2074859719723463,0.035256,1.351433,-1.557034,1.221406,-0.134169,0.082601,0.235525,0.009163,1.326926,1.699107,1.324497,-0.000701,-0.017152,-0.004076,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090498,-0.661633,0.320001,-0.234486,0.564723,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610680,0.449439,-0.005381,0.001918,-0.000904,1,True,True,-0.001317,-0.003700,-0.000631,-0.007270,-0.020649,-0.004516,-0.005505,-0.015523,-0.002921,-0.005505,-0.015523,-0.002921,0.000000,-0.007270,-0.020649,-0.004516,1.000000,True,-0.005113,-0.014384,-0.002567,-0.005113,-0.014384,-0.002567,1.262771,1.209815,-1.946464,-1.891681,1.368034,1.679594,-1.173001,-1.780648,-0.015329,-0.014009,0.013612,0.014735,0.004537,0.025334,0.034005,0.009689,114.411827,-115.716377,1.371094,113.797569,True,velocity,0.449439,0.450822,0.000000,0.000000,3.975161,False,0.133467,0.142859,0.051643,0.050650,-2.738311,-2.736184,-0.002127,2.741108,2.740732,0.000376,167.000000
0.24032775999512523,0.034723,1.350284,-1.557925,1.221018,-0.134941,0.081427,0.235214,0.009712,1.328008,1.698064,1.325404,-0.001639,-0.018166,-0.005338,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090498,-0.661633,0.320001,-0.234486,0.564723,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610680,0.449260,-0.006045,0.002151,-0.001057,1,True,True,-0.001366,-0.003846,-0.000686,-0.006992,-0.019912,-0.004597,-0.005775,-0.016321,-0.003226,-0.005775,-0.016321,-0.003226,0.000000,-0.006992,-0.019912,-0.004597,1.000000,True,-0.005505,-0.015523,-0.002921,-0.005505,-0.015523,-0.002921,1.265298,1.209476,-1.947629,-1.889773,1.355711,1.581571,-1.705730,-1.793057,-0.016583,-0.014798,0.015628,0.015896,0.002203,0.020093,0.032565,0.009995,114.411133,-115.712753,1.387137,113.803429,True,velocity,0.449260,0.450822,0.000000,0.000000,4.008514,False,0.133426,0.142950,0.051631,0.050661,-2.738448,-2.736184,-0.002264,2.741138,2.740732,0.000405,167.000000
0.27544068096904084,0.034219,1.349164,-1.558776,1.220655,-0.135701,0.080309,0.234910,0.010248,1.329048,1.697046,1.326275,-0.002542,-0.019145,-0.006559,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010359,0.744274,0.090498,-0.661633,0.320001,-0.234486,0.564793,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256429,0.610750,0.449155,-0.006685,0.002376,-0.001213,1,True,True,-0.001397,-0.003942,-0.000734,-0.006725,-0.019200,-0.004651,-0.005948,-0.016845,-0.003485,-0.005948,-0.016845,-0.003485,0.000000,-0.006725,-0.019200,-0.004651,1.000000,True,-0.005775,-0.016321,-0.003226,-0.005775,-0.016321,-0.003226,1.267745,1.209141,-1.948771,-1.887919,1.343587,1.465207,-1.173028,-1.799587,-0.017455,-0.016803,0.016681,0.016696,0.000422,0.012010,0.026608,0.008498,114.408760,-115.710098,1.403320,113.810829,True,velocity,0.449155,0.450822,0.000000,0.000000,4.043203,False,0.133388,0.143037,0.051619,0.050671,-2.738554,-2.736184,-0.002370,2.741162,2.740732,0.000429,167.000000
0.31069158198079094,0.033744,1.348077,-1.559591,1.220316,-0.136446,0.079241,0.234613,0.010767,1.330051,1.696055,1.327113,-0.003412,-0.020091,-0.007740,-0.010359,0.744274,0.090498,-0.661633,0.320002,-0.234486,0.564720,0.140147,-0.615333,-0.016182,0.775540,-0.373884,-0.256430,0.610678,-0.010360,0.744274,0.090499,-0.661633,0.320001,-0.234484,0.564963,0.140148,-0.615333,-0.016183,0.775540,-0.373883,-0.256427,0.610920,0.449155,-0.007302,0.002592,-0.001368,1,True,True,-0.001415,-0.003998,-0.000773,-0.006479,-0.018514,-0.004671,-0.006044,-0.017148,-0.003701,-0.006044,-0.017148,-0.003701,0.000000,-0.006479,-0.018514,-0.004671,1.000000,True,-0.005948,-0.016845,-0.003485,-0.005948,-0.016845,-0.003485,1.270122,1.208805,-1.949898,-1.886114,1.337171,1.434862,-1.791836,-1.805866,-0.018041,-0.017647,0.017417,0.017213,-0.001998,0.004951,0.023191,0.008260,114.407089,-115.707169,1.413225,113.814590,True,velocity,0.449155,0.450822,0.000000,0.000000,4.078606,False,0.133352,0.143121,0.051607,0.050681,-2.738637,-2.736184,-0.002453,2.741180,2.740732,0.000448,167.000000
