# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=hard_constraint,dls_damping=0.05,hard_constraint_extra_damping=0.001
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw
4.851036568998097,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.457985,1.011967,0.280387,0.825892,0.767531,-0.341625,0.184839,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.117871,-0.478085,-0.253153,0.832739,-0.336653,-0.270625,0.514101,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.117924,-0.477909,-0.253193,0.832821,-0.336669,-0.270696,0.514073,0.451097,0.000000,0.000000,0.000000
4.882202728997072,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.465665,1.016781,0.249682,0.853908,0.741954,-0.311206,0.175657,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.089064,-0.472926,-0.280043,0.830653,-0.323311,-0.268823,0.514503,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.089204,-0.472630,-0.280121,0.830780,-0.323345,-0.268976,0.514448,0.451097,0.000000,0.000000,0.000000
4.9160625059994345,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.469558,1.020764,0.231967,0.872227,0.725130,-0.302265,0.168873,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.073352,-0.468105,-0.293058,0.830430,-0.314720,-0.267505,0.514773,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.073362,-0.468051,-0.293024,0.830471,-0.314730,-0.267559,0.514784,0.451097,0.000000,0.000000,0.000000
4.948958769997262,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.474086,1.026950,0.214261,0.886599,0.712600,-0.284895,0.157204,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.059771,-0.464495,-0.309900,0.827426,-0.306001,-0.266039,0.514578,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.059782,-0.464333,-0.309894,0.827518,-0.306017,-0.266107,0.514573,0.451097,0.000000,0.000000,0.000000
4.983846153998456,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.482192,1.036865,0.184404,0.908515,0.691276,-0.256195,0.136792,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.038218,-0.455856,-0.337452,0.822716,-0.292499,-0.263427,0.514292,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.038218,-0.455856,-0.337452,0.822716,-0.292499,-0.263427,0.514292,0.451097,0.000000,0.000000,0.000000
5.015702420998423,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.486684,1.043825,0.166231,0.922756,0.669629,-0.255579,0.132181,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.022158,-0.447656,-0.345883,0.824305,-0.283843,-0.261650,0.514509,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.022116,-0.447675,-0.345781,0.824338,-0.283855,-0.261727,0.514566,0.451097,0.000000,0.000000,0.000000
5.0495147359979455,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.493019,1.057315,0.143286,0.937162,0.651862,-0.238485,0.115814,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.005318,-0.440127,-0.364912,0.820426,-0.271372,-0.259226,0.514112,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,0.005279,-0.439870,-0.364805,0.820612,-0.271404,-0.259386,0.514167,0.451097,0.000000,0.000000,0.000000
5.08316031099821,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.495228,1.065479,0.133702,0.948709,0.646793,-0.227099,0.108107,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.004555,-0.439333,-0.375362,0.816130,-0.263305,-0.257788,0.514480,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.004579,-0.439253,-0.375352,0.816178,-0.263312,-0.257831,0.514478,0.451097,0.000000,0.000000,0.000000
5.115945036999619,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.498115,1.073189,0.123153,0.961027,0.634555,-0.226325,0.104343,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.016513,-0.435993,-0.380658,0.815314,-0.255391,-0.256449,0.515272,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.016533,-0.435994,-0.380603,0.815338,-0.255402,-0.256496,0.515299,0.451097,0.000000,0.000000,0.000000
5.150274849998823,0.004000,1.315999,-1.714999,1.302000,0.006999,-0.010999,0.007000,0.502841,1.084845,0.110964,0.977166,0.620130,-0.226511,0.097517,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.031283,-0.432706,-0.386435,0.813913,-0.244391,-0.255278,0.516899,-0.029480,0.778545,0.144448,-0.610027,0.376057,-0.251755,0.604768,-0.031317,-0.432695,-0.386337,0.813964,-0.244421,-0.255352,0.516950,0.451097,0.000000,0.000000,0.000000
