# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=1.5,base_recenter_max_vel=0.15,base_recenter_yaw_gain=1.0,base_recenter_yaw_max_vel=0.3,base_recenter_yaw_deadzone=0.35,base_recenter_yaw_weight=100.0,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.35,base_max_ang_vel=1.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,base_leash_m=0.2,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_module_slew_limit=3.49,base_module_free_speed=0.03,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,base_pose_ff_gain=1.0,base_pose_ff_max_frac=0.8,base_pose_ff_tau=0.0,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8,enable_slam_base_pose=True,slam_yaw_sign=1.0,slam_correction_max_lin_rate=1.0,slam_correction_max_yaw_rate=2.0,slam_pose_max_age_s=0.5
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,base_ff_fwd,base_ff_lat,base_ff_yaw,base_slew_scale,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.009343688027001917,0.003993,1.323970,-1.706030,1.305989,-0.000019,0.005960,0.006000,0.004986,1.323031,1.708981,1.307053,-0.007022,-0.009031,-0.000036,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451151,-0.000019,0.000000,0.000002,1,True,True,-0.000000,-0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.484071,0.655874,-0.651812,-2.486145,2.483429,0.655874,-0.651812,-2.486145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451151,0.451156,0.000000,0.000000,7.969953,False,0.141150,0.141246,0.050712,0.050682,-2.740386,-2.740386,0.000000,2.746078,2.746078,0.000000,167.000000
0.04205022001406178,0.003986,1.323940,-1.706058,1.305979,-0.000039,0.005922,0.006000,0.004973,1.323062,1.708963,1.307105,-0.007044,-0.009060,-0.000072,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451146,-0.000038,0.000000,0.000004,1,True,True,-0.000000,-0.000038,0.000004,-0.000003,-0.000561,0.000051,-0.000000,-0.000102,0.000009,-0.000000,-0.000102,0.000009,0.000000,-0.000003,-0.000561,0.000051,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.484071,0.655874,-0.651973,-2.486145,2.484071,0.656123,-0.651973,-2.485674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451146,0.451156,0.000000,0.000000,8.003236,False,0.141149,0.141251,0.050711,0.050682,-2.740398,-2.740386,-0.000012,2.746075,2.746078,-0.000004,167.000000
0.07613925202167593,0.003980,1.323910,-1.706084,1.305970,-0.000059,0.005887,0.006000,0.004960,1.323092,1.708946,1.307156,-0.007066,-0.009088,-0.000106,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451142,-0.000056,0.000000,0.000005,1,True,True,-0.000000,-0.000053,0.000005,-0.000002,-0.000543,0.000043,-0.000001,-0.000182,0.000015,-0.000001,-0.000182,0.000015,0.000000,-0.000002,-0.000543,0.000043,1.000000,True,-0.000000,-0.000102,0.000009,-0.000000,-0.000102,0.000009,2.484071,0.656274,-0.651893,-2.485492,2.484071,0.655874,-0.651893,-2.485492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451142,0.451156,0.000000,0.000000,8.037192,False,0.141148,0.141255,0.050711,0.050682,-2.740407,-2.740386,-0.000021,2.746072,2.746078,-0.000006,167.000000
0.11283150801318698,0.003975,1.323880,-1.706108,1.305962,-0.000080,0.005854,0.005999,0.004948,1.323121,1.708930,1.307205,-0.007087,-0.009114,-0.000140,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451137,-0.000074,0.000000,0.000006,1,True,True,-0.000000,-0.000064,0.000006,-0.000001,-0.000525,0.000037,-0.000001,-0.000244,0.000019,-0.000001,-0.000244,0.000019,0.000000,-0.000001,-0.000525,0.000037,1.000000,True,-0.000001,-0.000182,0.000015,-0.000001,-0.000182,0.000015,2.484071,0.656123,-0.651893,-2.485674,2.484071,0.656123,-0.651893,-2.485674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451137,0.451156,0.000000,0.000000,8.073173,False,0.141147,0.141260,0.050710,0.050682,-2.740415,-2.740386,-0.000028,2.746070,2.746078,-0.000008,167.000000
0.14155014901189134,0.003970,1.323851,-1.706130,1.305955,-0.000101,0.005822,0.005998,0.004936,1.323149,1.708914,1.307253,-0.007108,-0.009140,-0.000173,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451133,-0.000091,0.000000,0.000008,1,True,True,-0.000000,-0.000073,0.000006,-0.000000,-0.000508,0.000033,-0.000001,-0.000292,0.000022,-0.000001,-0.000292,0.000022,0.000000,-0.000000,-0.000508,0.000033,1.000000,True,-0.000001,-0.000244,0.000019,-0.000001,-0.000244,0.000019,2.484071,0.656123,-0.651893,-2.485492,2.483890,0.656123,-0.651812,-2.485492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451133,0.451156,0.000000,0.000000,8.102501,False,0.141146,0.141265,0.050710,0.050682,-2.740420,-2.740386,-0.000034,2.746069,2.746078,-0.000010,167.000000
0.17453245900105685,0.003966,1.323822,-1.706152,1.305949,-0.000122,0.005792,0.005997,0.004925,1.323177,1.708900,1.307299,-0.007128,-0.009164,-0.000206,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451128,-0.000107,0.000000,0.000009,1,True,True,-0.000000,-0.000080,0.000006,0.000000,-0.000492,0.000030,-0.000001,-0.000329,0.000023,-0.000001,-0.000329,0.000023,0.000000,0.000000,-0.000492,0.000030,1.000000,True,-0.000001,-0.000292,0.000022,-0.000001,-0.000292,0.000022,2.483890,0.655874,-0.651812,-2.485964,2.483890,0.656025,-0.651893,-2.485492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451128,0.451156,0.000000,0.000000,8.135737,False,0.141145,0.141269,0.050709,0.050682,-2.740425,-2.740386,-0.000038,2.746067,2.746078,-0.000011,167.000000
0.2079922310076654,0.003962,1.323794,-1.706172,1.305943,-0.000143,0.005764,0.005995,0.004913,1.323203,1.708885,1.307345,-0.007148,-0.009188,-0.000237,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451124,-0.000123,0.000000,0.000010,1,True,True,-0.000000,-0.000084,0.000007,0.000001,-0.000476,0.000029,-0.000000,-0.000355,0.000024,-0.000000,-0.000355,0.000024,0.000000,0.000001,-0.000476,0.000029,1.000000,True,-0.000001,-0.000329,0.000023,-0.000001,-0.000329,0.000023,2.483890,0.656123,-0.651893,-2.485492,2.483890,0.656123,-0.651893,-2.486145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451124,0.451156,0.000000,0.000000,8.169140,False,0.141145,0.141274,0.050709,0.050683,-2.740428,-2.740386,-0.000042,2.746067,2.746078,-0.000011,167.000000
0.2417223369993735,0.003958,1.323766,-1.706191,1.305938,-0.000164,0.005736,0.005993,0.004902,1.323229,1.708872,1.307390,-0.007167,-0.009211,-0.000268,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451119,-0.000138,0.000000,0.000010,1,True,True,-0.000000,-0.000088,0.000007,0.000001,-0.000460,0.000028,-0.000000,-0.000374,0.000025,-0.000000,-0.000374,0.000025,0.000000,0.000001,-0.000460,0.000028,1.000000,True,-0.000000,-0.000355,0.000024,-0.000000,-0.000355,0.000024,2.484071,0.655874,-0.651893,-2.485674,2.484071,0.655874,-0.651893,-2.485674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451119,0.451156,0.000000,0.000000,8.202732,False,0.141144,0.141278,0.050709,0.050683,-2.740431,-2.740386,-0.000044,2.746066,2.746078,-0.000012,167.000000
0.2746311840019189,0.003955,1.323739,-1.706210,1.305933,-0.000184,0.005710,0.005991,0.004892,1.323254,1.708859,1.307433,-0.007186,-0.009232,-0.000298,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451115,-0.000153,0.000000,0.000011,1,True,True,-0.000000,-0.000090,0.000007,0.000002,-0.000445,0.000028,0.000000,-0.000387,0.000026,0.000000,-0.000387,0.000026,0.000000,0.000002,-0.000445,0.000028,1.000000,True,0.000000,-0.000387,0.000026,-0.000000,-0.000374,0.000025,2.489846,0.656123,-0.651893,-2.486145,2.489846,0.656123,-0.651893,-2.485492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451115,0.451156,0.000000,0.000000,8.235668,False,0.141143,0.141282,0.050708,0.050683,-2.740433,-2.740386,-0.000046,2.746066,2.746078,-0.000013,167.000000
0.30808595701819286,0.003952,1.323712,-1.706227,1.305929,-0.000204,0.005685,0.005989,0.004881,1.323279,1.708847,1.307476,-0.007204,-0.009253,-0.000328,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,-0.025541,0.775033,0.145791,-0.614342,0.370893,-0.252349,0.604343,0.146705,-0.611715,-0.021659,0.777054,-0.373281,-0.255551,0.607428,0.451111,-0.000167,0.000000,0.000012,1,True,True,-0.000000,-0.000092,0.000007,0.000002,-0.000431,0.000029,0.000001,-0.000395,0.000026,0.000001,-0.000395,0.000026,0.000000,0.000002,-0.000431,0.000029,1.000000,True,0.000000,-0.000387,0.000026,0.000000,-0.000387,0.000026,2.483610,0.656123,-0.651732,-2.485492,2.490307,0.656123,-0.651812,-2.485492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-106.583145,-182.034042,73.923546,98.831055,True,velocity,0.451111,0.451156,0.000000,0.000000,8.269271,False,0.141143,0.141286,0.050708,0.050683,-2.740434,-2.740386,-0.000048,2.746065,2.746078,-0.000013,167.000000
