# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=0.3,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=1.5,base_recenter_max_vel=0.3,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.35,base_max_ang_vel=1.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.08,base_feedback_alpha=0.0,base_leash_m=0.2,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=2.2,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,base_pose_ff_gain=1.0,base_pose_ff_max_frac=0.8,base_pose_ff_tau=0.0,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8,enable_slam_base_pose=True,slam_yaw_sign=1.0,slam_correction_max_lin_rate=1.0,slam_correction_max_yaw_rate=2.0,slam_pose_max_age_s=0.5
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,base_ff_fwd,base_ff_lat,base_ff_yaw,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.018028187012532726,-0.030427,1.416541,-1.737367,1.319734,0.112692,-0.234396,0.215622,-0.001562,1.319111,1.706294,1.318057,0.006175,-0.009896,-0.000313,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609309,0.451452,-0.000590,-0.000176,-0.000194,1,True,True,0.000176,-0.000590,-0.000194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387669,0.153332,2.977161,0.052191,0.387669,0.153332,2.977161,0.052191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1277.101929,269.480896,836.599304,1438.845581,True,velocity,0.451452,0.451388,0.000000,0.000000,3.798785,False,0.141075,0.142208,0.050618,0.050566,-2.908106,-2.908106,0.000000,2.736506,2.736506,0.000000,167.000000
0.0447713480098173,-0.029909,1.415216,-1.737813,1.319471,0.111542,-0.234875,0.216218,-0.002127,1.320171,1.705627,1.319105,0.005392,-0.010767,-0.000630,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451509,-0.001158,-0.000345,-0.000359,1,True,True,0.000345,-0.001158,-0.000359,0.005058,-0.017041,-0.004953,0.001488,-0.005012,-0.000901,0.001488,-0.005012,-0.000901,0.000000,0.005058,-0.017041,-0.004953,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387669,0.153332,2.977352,0.052191,0.387669,0.153332,2.977352,0.052191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1277.101929,269.480896,836.599304,1438.845581,True,velocity,0.451509,0.451388,0.000000,0.000000,3.826090,False,0.141036,0.142312,0.050597,0.050576,-2.907310,-2.908106,0.000796,2.736545,2.736506,0.000039,167.000000
0.07880663900868967,-0.029436,1.414001,-1.738317,1.319216,0.110519,-0.235413,0.216789,-0.002690,1.321188,1.704997,1.320140,0.004645,-0.011612,-0.000949,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451560,-0.001705,-0.000506,-0.000501,1,True,True,0.000457,-0.001538,-0.000471,0.004854,-0.016416,-0.004262,0.002478,-0.008366,-0.001512,0.002478,-0.008366,-0.001512,0.000000,0.004854,-0.016416,-0.004262,True,0.001488,-0.005012,-0.000901,0.001488,-0.005012,-0.000901,1.880772,-1.315940,1.836603,-1.247800,0.387669,0.153031,2.977161,0.046112,-0.000417,0.000536,-0.002119,0.001384,-0.000014,0.000000,0.000041,0.000028,-1277.102539,269.480896,836.599731,1438.845947,True,velocity,0.451560,0.451388,0.000000,0.000000,3.860195,False,0.140997,0.142415,0.050577,0.050586,-2.906689,-2.908106,0.001416,2.736567,2.736506,0.000061,167.000000
0.1096075760142412,-0.029002,1.412879,-1.738860,1.318969,0.109600,-0.235993,0.217335,-0.003248,1.322164,1.704400,1.321160,0.003930,-0.012429,-0.001269,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451605,-0.002233,-0.000662,-0.000625,1,True,True,0.000530,-0.001787,-0.000545,0.004665,-0.015822,-0.003707,0.003121,-0.010559,-0.001911,0.003121,-0.010559,-0.001911,0.000000,0.004665,-0.015822,-0.003707,True,0.002478,-0.008366,-0.001512,0.002478,-0.008366,-0.001512,1.880307,-1.316726,1.835848,-1.248207,0.467211,0.134860,2.836464,-0.039568,-0.001193,0.000891,-0.003950,0.002506,-0.001539,0.000086,0.000345,0.001503,-1277.106689,269.481445,836.600586,1438.852661,True,velocity,0.451605,0.451388,0.000000,0.000000,3.890965,False,0.140959,0.142515,0.050557,0.050594,-2.906205,-2.908106,0.001900,2.736578,2.736506,0.000072,167.000000
0.1446899360162206,-0.028599,1.411836,-1.739430,1.318733,0.108767,-0.236599,0.217855,-0.003797,1.323102,1.703834,1.322162,0.003243,-0.013218,-0.001589,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451645,-0.002741,-0.000811,-0.000734,1,True,True,0.000575,-0.001943,-0.000590,0.004489,-0.015257,-0.003260,0.003523,-0.011941,-0.002156,0.003523,-0.011941,-0.002156,0.000000,0.004489,-0.015257,-0.003260,True,0.003121,-0.010559,-0.001911,0.003121,-0.010559,-0.001911,1.879821,-1.317313,1.835256,-1.248690,0.651313,0.006367,2.664929,-0.211400,-0.003208,0.002727,-0.007222,0.005536,-0.003156,0.010095,0.005169,0.011797,-1277.114380,269.514099,836.624023,1438.884766,True,velocity,0.451645,0.451388,0.000000,0.000000,3.925312,False,0.140922,0.142614,0.050538,0.050602,-2.905829,-2.908106,0.002277,2.736581,2.736506,0.000075,167.000000
0.17733162301010452,-0.028223,1.410859,-1.740016,1.318508,0.108003,-0.237222,0.218352,-0.004337,1.324005,1.703296,1.323145,0.002582,-0.013980,-0.001908,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451681,-0.003232,-0.000955,-0.000830,1,True,True,0.000602,-0.002036,-0.000614,0.004324,-0.014716,-0.002897,0.003759,-0.012757,-0.002291,0.003759,-0.012757,-0.002291,0.000000,0.004324,-0.014716,-0.002897,True,0.003523,-0.011941,-0.002156,0.003523,-0.011941,-0.002156,1.879326,-1.317704,1.834825,-1.249232,0.889958,-0.214278,2.487371,-0.487544,-0.006090,0.006688,-0.009194,0.008310,-0.019285,0.024612,0.024310,0.026993,-1277.157104,269.548676,836.655579,1438.914917,True,velocity,0.451681,0.451388,0.000000,0.000000,3.958678,False,0.140887,0.142710,0.050520,0.050609,-2.905536,-2.908106,0.002570,2.736581,2.736506,0.000075,167.000000
0.21013790101278573,-0.027870,1.409941,-1.740609,1.318295,0.107299,-0.237853,0.218825,-0.004865,1.324875,1.702783,1.324107,0.001945,-0.014715,-0.002225,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451712,-0.003705,-0.001094,-0.000917,1,True,True,0.000616,-0.002084,-0.000624,0.004168,-0.014196,-0.002598,0.003879,-0.013180,-0.002347,0.003879,-0.013180,-0.002347,0.000000,0.004168,-0.014196,-0.002598,True,0.003759,-0.012757,-0.002291,0.003759,-0.012757,-0.002291,1.878834,-1.317906,1.834553,-1.249816,1.098416,-0.729413,2.302968,-0.652880,-0.008404,0.009586,-0.010989,0.003494,-0.033113,0.042583,0.030264,0.038972,-1277.185425,269.579651,836.664490,1438.937500,True,velocity,0.451712,0.451388,0.000000,0.000000,3.991264,False,0.140852,0.142805,0.050502,0.050616,-2.905309,-2.908106,0.002796,2.736577,2.736506,0.000071,167.000000
0.24327427099342458,-0.027536,1.409073,-1.741204,1.318093,0.106643,-0.238486,0.219275,-0.005381,1.325714,1.702294,1.325048,0.001331,-0.015424,-0.002540,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451740,-0.004162,-0.001228,-0.000995,1,True,True,0.000621,-0.002101,-0.000625,0.004020,-0.013697,-0.002351,0.003920,-0.013332,-0.002348,0.003920,-0.013332,-0.002348,0.000000,0.004020,-0.013697,-0.002351,True,0.003879,-0.013180,-0.002347,0.003879,-0.013180,-0.002347,1.878356,-1.317934,1.834430,-1.250423,1.331333,-0.821051,2.204933,-0.787644,-0.011241,0.011570,-0.005543,0.011926,-0.044917,0.047971,0.029169,0.043654,-1277.208740,269.603516,836.671875,1438.964478,True,velocity,0.451740,0.451388,0.000000,0.000000,4.024464,False,0.140819,0.142897,0.050484,0.050622,-2.905134,-2.908106,0.002971,2.736573,2.736506,0.000067,167.000000
0.27760363501147367,-0.027219,1.408250,-1.741796,1.317903,0.106029,-0.239116,0.219703,-0.005885,1.326523,1.701828,1.325968,0.000738,-0.016107,-0.002851,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451764,-0.004602,-0.001357,-0.001067,1,True,True,0.000620,-0.002097,-0.000618,0.003879,-0.013217,-0.002145,0.003908,-0.013298,-0.002311,0.003908,-0.013298,-0.002311,0.000000,0.003879,-0.013217,-0.002145,True,0.003920,-0.013332,-0.002348,0.003920,-0.013332,-0.002348,1.877902,-1.317802,1.834446,-1.251037,1.453866,-0.993254,2.131416,-0.910257,-0.012799,0.013032,-0.012844,0.012835,-0.041217,0.041522,0.017169,0.041903,-1277.230103,269.618591,836.684265,1438.969482,True,velocity,0.451764,0.451388,0.000000,0.000000,4.058253,False,0.140787,0.142986,0.050467,0.050628,-2.905000,-2.908106,0.003106,2.736568,2.736506,0.000062,167.000000
0.3124255510047078,-0.026918,1.407467,-1.742381,1.317726,0.105451,-0.239739,0.220110,-0.006375,1.327303,1.701381,1.326866,0.000166,-0.016765,-0.003160,-0.038538,0.775368,-0.018025,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020354,0.775059,-0.373925,-0.254203,0.609308,-0.038537,0.775368,-0.018026,-0.630074,0.335038,-0.266079,0.614293,0.144318,-0.614851,-0.020353,0.775059,-0.373925,-0.254203,0.609308,0.451785,-0.005027,-0.001482,-0.001132,1,True,True,0.000614,-0.002079,-0.000607,0.003744,-0.012756,-0.001971,0.003860,-0.013139,-0.002249,0.003860,-0.013139,-0.002249,0.000000,0.003744,-0.012756,-0.001971,True,0.003908,-0.013298,-0.002311,0.003908,-0.013298,-0.002311,1.877479,-1.317529,1.834586,-1.251644,1.576399,-0.864368,2.057526,-0.983677,-0.013472,0.013477,-0.005596,0.013218,-0.033250,0.037992,0.014371,0.027114,-1277.242920,269.622498,836.690552,1438.990479,True,velocity,0.451785,0.451388,0.000000,0.000000,4.093730,False,0.140756,0.143074,0.050451,0.050633,-2.904896,-2.908106,0.003209,2.736562,2.736506,0.000057,167.000000
