# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=soft,dls_damping=0.05,hard_constraint_extra_damping=0.001
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw
0.006088327001634752,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.0384143609990133,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.07164870699853054,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.10470327599978191,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.14033811099943705,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.1707855800013931,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.20383125900116283,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.23805380499834428,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.2710041700011061,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
0.30430931199953193,0.004000,1.326000,-1.715000,1.302000,0.007000,-0.006000,0.000000,-0.001000,1.325000,1.720000,1.303000,0.000000,0.003000,0.001000,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,-0.030401,0.775051,0.148561,-0.613434,0.372584,-0.251667,0.603217,0.149397,-0.615941,-0.024884,0.773096,-0.375488,-0.252640,0.604914,0.451091,0.000000,0.000000,0.000000
