# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=0.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,base_leash_m=0.05,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.011541265994310379,-0.003976,1.325989,-1.710985,1.306041,0.005979,-0.005979,0.005979,-0.001006,1.325000,1.707012,1.307022,-0.000003,-0.008984,0.006985,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450798,0.000003,-0.000003,-0.000006,1,True,True,0.000003,0.000003,-0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208800,1.177019,1.205547,-1.952522,1.208800,1.177213,1.205547,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450798,0.450803,0.000000,0.000000,8.010541,False,0.141148,0.141256,0.050727,0.050717,-2.749795,-2.749795,0.000000,2.744361,2.744361,0.000000,167.000000
0.041889465996064246,-0.003954,1.325981,-1.710975,1.306081,0.005963,-0.005961,0.005958,-0.001013,1.324998,1.707022,1.307045,-0.000004,-0.008971,0.006970,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450793,0.000006,-0.000006,-0.000011,1,True,True,0.000006,0.000006,-0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208749,1.177213,1.205649,-1.952522,1.208800,1.176824,1.205919,-1.952285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450793,0.450803,0.000000,0.000000,8.041445,False,0.141151,0.141258,0.050726,0.050716,-2.749765,-2.749795,0.000030,2.744373,2.744361,0.000013,167.000000
0.07511173299280927,-0.003933,1.325976,-1.710967,1.306120,0.005952,-0.005948,0.005937,-0.001021,1.324995,1.707032,1.307068,-0.000003,-0.008959,0.006956,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450789,0.000009,-0.000009,-0.000014,1,True,True,0.000009,0.000009,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208800,1.177473,1.205277,-1.952522,1.208749,1.177473,1.205277,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450789,0.450803,0.000000,0.000000,8.074676,False,0.141155,0.141260,0.050726,0.050716,-2.749742,-2.749795,0.000053,2.744383,2.744361,0.000022,167.000000
0.12178063800092787,-0.003914,1.325973,-1.710961,1.306158,0.005943,-0.005936,0.005917,-0.001031,1.324992,1.707041,1.307091,-0.000001,-0.008948,0.006941,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450784,0.000012,-0.000012,-0.000017,1,True,True,0.000012,0.000012,-0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.209340,1.177019,1.205919,-1.952522,1.208749,1.177019,1.205277,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450784,0.450803,0.000000,0.000000,8.120882,False,0.141158,0.141262,0.050726,0.050716,-2.749724,-2.749795,0.000071,2.744390,2.744361,0.000029,167.000000
0.14967040599731263,-0.003896,1.325971,-1.710957,1.306195,0.005936,-0.005927,0.005897,-0.001040,1.324987,1.707050,1.307115,0.000002,-0.008938,0.006927,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450779,0.000015,-0.000015,-0.000019,1,True,True,0.000015,0.000015,-0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208749,1.177019,1.206190,-1.952106,1.209340,1.177019,1.206190,-1.952106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450779,0.450803,0.000000,0.000000,8.147420,False,0.141161,0.141264,0.050726,0.050716,-2.749710,-2.749795,0.000085,2.744395,2.744361,0.000034,167.000000
0.17599750899535138,-0.003878,1.325971,-1.710954,1.306231,0.005932,-0.005920,0.005877,-0.001051,1.324983,1.707059,1.307139,0.000005,-0.008929,0.006913,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450775,0.000018,-0.000018,-0.000021,1,True,True,0.000018,0.000018,-0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208699,1.177019,1.205547,-1.952285,1.208699,1.177019,1.205919,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450775,0.450803,0.000000,0.000000,8.175551,False,0.141165,0.141266,0.050726,0.050716,-2.749699,-2.749795,0.000096,2.744399,2.744361,0.000038,167.000000
0.20855360299174208,-0.003862,1.325972,-1.710953,1.306266,0.005928,-0.005913,0.005857,-0.001061,1.324978,1.707067,1.307162,0.000010,-0.008920,0.006899,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450770,0.000021,-0.000021,-0.000023,1,True,True,0.000021,0.000021,-0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208749,1.177019,1.205547,-1.952285,1.208749,1.177019,1.205919,-1.952285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450770,0.450803,0.000000,0.000000,8.207877,False,0.141168,0.141268,0.050725,0.050715,-2.749691,-2.749795,0.000104,2.744402,2.744361,0.000042,167.000000
0.24170047999359667,-0.003846,1.325974,-1.710952,1.306301,0.005926,-0.005908,0.005837,-0.001072,1.324972,1.707075,1.307186,0.000014,-0.008912,0.006885,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450766,0.000024,-0.000024,-0.000024,1,True,True,0.000024,0.000024,-0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208699,1.177019,1.205547,-1.952937,1.208749,1.177019,1.205649,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450766,0.450803,0.000000,0.000000,8.241103,False,0.141171,0.141270,0.050725,0.050715,-2.749684,-2.749795,0.000111,2.744405,2.744361,0.000044,167.000000
0.27477007899142336,-0.003830,1.325976,-1.710952,1.306335,0.005925,-0.005903,0.005818,-0.001083,1.324967,1.707083,1.307210,0.000019,-0.008904,0.006871,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450761,0.000027,-0.000027,-0.000025,1,True,True,0.000027,0.000027,-0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208800,1.177019,1.205919,-1.952285,1.208800,1.177019,1.205919,-1.952285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450761,0.450803,0.000000,0.000000,8.274353,False,0.141174,0.141273,0.050725,0.050715,-2.749679,-2.749795,0.000116,2.744406,2.744361,0.000045,167.000000
0.3080366979993414,-0.003815,1.325979,-1.710952,1.306369,0.005925,-0.005899,0.005799,-0.001094,1.324961,1.707091,1.307233,0.000024,-0.008897,0.006858,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,-0.025713,0.775856,0.141041,-0.614405,0.371181,-0.255144,0.606296,0.145311,-0.614784,-0.022270,0.774873,-0.371938,-0.253490,0.605139,0.450757,0.000030,-0.000030,-0.000026,1,True,True,0.000030,0.000030,-0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.208749,1.177019,1.205649,-1.952522,1.208800,1.177019,1.205649,-1.952522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.451599,1711.930786,3676.790527,-1724.711792,True,velocity,0.450757,0.450803,0.000000,0.000000,8.307158,False,0.141177,0.141275,0.050725,0.050715,-2.749675,-2.749795,0.000120,2.744408,2.744361,0.000047,167.000000
