# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,hard_constraint_extra_damping=0.001
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw
0.008394757998757996,0.004000,1.318000,-1.706000,1.318000,0.007000,0.005000,-0.006000,-0.037000,0.917000,1.204000,1.497000,0.564000,-0.340000,-0.034000,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.139647,-0.644278,-0.084478,0.747174,-0.365810,-0.234596,0.633282,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.139647,-0.644278,-0.084478,0.747174,-0.365810,-0.234596,0.633282,0.451084,0.000000,0.000000,0.000000
0.04407398299736087,-0.006994,1.330810,-1.696958,1.299367,0.017939,0.018872,0.002544,-0.039054,0.904736,1.204686,1.538505,0.543248,-0.356329,-0.031807,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.124329,-0.638859,-0.071776,0.755811,-0.356710,-0.229310,0.648469,-0.024697,0.778676,0.147097,-0.609440,0.366662,-0.256145,0.604043,0.122741,-0.638707,-0.073117,0.756070,-0.362536,-0.235352,0.644359,0.451084,0.000000,0.000000,0.000000
0.07791473499673884,-0.009595,1.327550,-1.697412,1.296062,0.015986,0.014621,0.003616,-0.046071,0.905003,1.206642,1.548839,0.541966,-0.365197,-0.033100,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.124155,-0.639362,-0.070502,0.755534,-0.356843,-0.228633,0.649020,-0.025486,0.778865,0.146089,-0.609407,0.368056,-0.256852,0.604309,0.123545,-0.639306,-0.071017,0.755633,-0.361220,-0.233480,0.645188,0.451084,0.000000,0.000000,0.000000
0.11311872099759057,-0.010135,1.325080,-1.698689,1.295076,0.014207,0.012046,0.003954,-0.051488,0.904726,1.207580,1.556377,0.539735,-0.371747,-0.033281,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.124102,-0.639144,-0.069124,0.755854,-0.357191,-0.227494,0.649289,-0.025672,0.778910,0.145851,-0.609400,0.369309,-0.256936,0.604585,0.123724,-0.639110,-0.069443,0.755916,-0.360302,-0.231975,0.645738,0.451084,0.000000,0.000000,0.000000
0.14429602199743385,-0.009778,1.323015,-1.700049,1.295351,0.012597,0.010016,0.003845,-0.056675,0.904459,1.208638,1.561196,0.538602,-0.377016,-0.033544,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.125170,-0.638937,-0.068274,0.755930,-0.357847,-0.226351,0.648950,-0.025747,0.778928,0.145755,-0.609396,0.370377,-0.256779,0.604907,0.124886,-0.638912,-0.068514,0.755977,-0.359884,-0.230493,0.645723,0.451084,0.000000,0.000000,0.000000
0.17723774099795264,-0.009747,1.321622,-1.701111,1.295574,0.011502,0.008839,0.003429,-0.063258,0.903829,1.211331,1.563820,0.538450,-0.383896,-0.034097,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.128824,-0.638456,-0.066701,0.755863,-0.359136,-0.224393,0.648079,-0.025677,0.778911,0.145845,-0.609399,0.371143,-0.256744,0.605200,0.128452,-0.638424,-0.067016,0.755926,-0.360413,-0.228672,0.645145,0.451084,0.000000,0.000000,0.000000
0.21065064299909864,-0.009211,1.320613,-1.701810,1.296202,0.010677,0.007800,0.003248,-0.068650,0.903136,1.213034,1.567177,0.538481,-0.388098,-0.034070,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.130446,-0.638301,-0.066090,0.755769,-0.359741,-0.223214,0.647642,-0.025742,0.778926,0.145762,-0.609397,0.371643,-0.256571,0.605393,0.130155,-0.638276,-0.066336,0.755819,-0.360513,-0.227163,0.644903,0.451084,0.000000,0.000000,0.000000
0.2448038929978793,-0.008469,1.319838,-1.702417,1.297266,0.010001,0.006999,0.002844,-0.073240,0.902151,1.214205,1.570190,0.538079,-0.391024,-0.033437,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.131225,-0.637940,-0.065694,0.755974,-0.360203,-0.222251,0.647283,-0.025792,0.778938,0.145697,-0.609395,0.372011,-0.256358,0.605608,0.130996,-0.637920,-0.065887,0.756014,-0.360603,-0.225865,0.644760,0.451084,0.000000,0.000000,0.000000
0.27749879799739574,-0.007736,1.319487,-1.702803,1.298398,0.009639,0.006659,0.002379,-0.077938,0.900854,1.215295,1.572240,0.537288,-0.394320,-0.033188,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.132721,-0.637116,-0.065346,0.756438,-0.360726,-0.221100,0.646746,-0.025799,0.778940,0.145689,-0.609394,0.372172,-0.256160,0.605775,0.132501,-0.637097,-0.065532,0.756476,-0.360965,-0.224499,0.644390,0.451084,0.000000,0.000000,0.000000
0.3134200959975715,-0.006637,1.319115,-1.703193,1.299806,0.009229,0.006207,0.002033,-0.081316,0.899901,1.215939,1.574471,0.536950,-0.396090,-0.032886,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.133162,-0.636751,-0.065375,0.756665,-0.360951,-0.220589,0.646490,-0.025863,0.778955,0.145607,-0.609392,0.372319,-0.255850,0.605920,0.133021,-0.636739,-0.065494,0.756690,-0.361036,-0.223523,0.644280,0.451084,0.000000,0.000000,0.000000
0.3461372229976405,-0.005652,1.318792,-1.703591,1.301298,0.008859,0.005868,0.001464,-0.084221,0.898986,1.216461,1.576337,0.536535,-0.397449,-0.032349,-0.025977,0.778982,0.145462,-0.609387,0.372391,-0.253191,0.608129,0.133424,-0.636369,-0.065347,0.756943,-0.361170,-0.220067,0.646210,-0.025885,0.778961,0.145579,-0.609391,0.372450,-0.255586,0.606111,0.133310,-0.636359,-0.065443,0.756963,-0.361122,-0.222684,0.644192,0.451084,0.000000,0.000000,0.000000
