# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=0.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.01818483399983961,0.097222,1.179870,-1.497111,1.458598,-0.292585,0.497613,0.357181,0.005221,1.325063,1.715011,1.317192,-0.007053,0.002803,0.006543,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201517,0.766265,0.094668,-0.602717,0.361565,-0.228529,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.450885,-0.000087,0.000184,0.000253,1,True,True,-0.000184,-0.000087,0.000253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864740,-2.214498,0.824559,-2.401760,0.864514,-2.214498,0.824432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450885,0.450984,0.000000,0.000000,3.935436,False,0.147162,0.142153,0.043547,0.050635,-2.473493,-2.473493,0.000000,2.752092,2.752092,0.000000,167.000000
0.04107550899789203,0.096516,1.180516,-1.498010,1.458287,-0.291457,0.496496,0.356422,0.005502,1.325135,1.714985,1.317370,-0.007132,0.002642,0.006059,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094668,-0.602717,0.361565,-0.228529,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.450777,-0.000171,0.000365,0.000440,1,True,True,-0.000365,-0.000171,0.000440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864514,-2.214418,0.824432,-2.401436,0.864740,-2.214498,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450777,0.450984,0.000000,0.000000,3.959559,False,0.147167,0.142171,0.043572,0.050635,-2.475305,-2.473493,-0.001812,2.752002,2.752092,-0.000090,167.000000
0.0744572679977864,0.095870,1.180985,-1.498739,1.458048,-0.290556,0.495593,0.355711,0.005828,1.325212,1.714928,1.317539,-0.007226,0.002506,0.005555,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361565,-0.228529,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450662,-0.000253,0.000545,0.000578,1,True,True,-0.000545,-0.000253,0.000578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864740,-2.214498,0.824559,-2.401760,0.864740,-2.214498,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450662,0.450984,0.000000,0.000000,3.992716,False,0.147172,0.142187,0.043591,0.050635,-2.476741,-2.473493,-0.003248,2.751955,2.752092,-0.000137,167.000000
0.10765517699474003,0.095270,1.181314,-1.499332,1.457865,-0.289835,0.494860,0.355039,0.006186,1.325291,1.714845,1.317698,-0.007328,0.002388,0.005039,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361565,-0.228529,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450543,-0.000332,0.000722,0.000676,1,True,True,-0.000722,-0.000332,0.000676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.402084,0.864740,-2.214418,0.824559,-2.401760,0.864740,-2.214418,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450543,0.450984,0.000000,0.000000,4.026117,False,0.147176,0.142202,0.043606,0.050636,-2.477878,-2.473493,-0.004385,2.751936,2.752092,-0.000156,167.000000
0.14183937599591445,0.094709,1.181533,-1.499817,1.457724,-0.289257,0.494261,0.354399,0.006569,1.325368,1.714739,1.317849,-0.007436,0.002282,0.004514,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361565,-0.228529,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450421,-0.000410,0.000897,0.000743,1,True,True,-0.000897,-0.000410,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864514,-2.214577,0.824559,-2.401442,0.864514,-2.214577,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450421,0.450984,0.000000,0.000000,4.060086,False,0.147180,0.142217,0.043617,0.050636,-2.478780,-2.473493,-0.005287,2.751936,2.752092,-0.000156,167.000000
0.17372275500383694,0.094179,1.181666,-1.500217,1.457618,-0.288793,0.493769,0.353788,0.006968,1.325443,1.714613,1.317994,-0.007545,0.002185,0.003985,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361564,-0.228529,0.632755,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450298,-0.000486,0.001069,0.000787,1,True,True,-0.001069,-0.000486,0.000787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864514,-2.214577,0.824559,-2.401442,0.864514,-2.214577,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450298,0.450984,0.000000,0.000000,4.092182,False,0.147184,0.142231,0.043625,0.050636,-2.479495,-2.473493,-0.006002,2.751946,2.752092,-0.000146,167.000000
0.20754588200361468,0.093674,1.181731,-1.500547,1.457538,-0.288418,0.493362,0.353200,0.007380,1.325515,1.714473,1.318133,-0.007653,0.002093,0.003454,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361564,-0.228529,0.632755,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450173,-0.000561,0.001239,0.000812,1,True,True,-0.001239,-0.000561,0.000812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864740,-2.214498,0.824432,-2.401442,0.864514,-2.214498,0.824432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450173,0.450984,0.000000,0.000000,4.126011,False,0.147188,0.142244,0.043631,0.050637,-2.480062,-2.473493,-0.006569,2.751963,2.752092,-0.000129,167.000000
0.2413020649983082,0.093191,1.181743,-1.500823,1.457478,-0.288114,0.493022,0.352632,0.007800,1.325584,1.714319,1.318266,-0.007759,0.002005,0.002924,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361564,-0.228529,0.632755,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.450047,-0.000634,0.001407,0.000823,1,True,True,-0.001407,-0.000634,0.000823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401442,0.864514,-2.214498,0.824559,-2.401442,0.864514,-2.214498,0.824559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.450047,0.450984,0.000000,0.000000,4.159758,False,0.147191,0.142257,0.043635,0.050638,-2.480512,-2.473493,-0.007019,2.751983,2.752092,-0.000109,167.000000
0.275248673002352,0.092726,1.181714,-1.501055,1.457433,-0.287867,0.492736,0.352083,0.008225,1.325650,1.714155,1.318395,-0.007863,0.001920,0.002396,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361564,-0.228529,0.632755,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610402,0.449922,-0.000705,0.001572,0.000823,1,True,True,-0.001572,-0.000705,0.000823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401760,0.864740,-2.214498,0.824686,-2.401442,0.864740,-2.214577,0.824814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.449922,0.450984,0.000000,0.000000,4.193557,False,0.147194,0.142269,0.043638,0.050638,-2.480869,-2.473493,-0.007377,2.752005,2.752092,-0.000088,167.000000
0.30702560899953824,0.092276,1.181652,-1.501252,1.457400,-0.287664,0.492492,0.351549,0.008652,1.325713,1.713982,1.318519,-0.007964,0.001835,0.001872,0.201518,0.766264,0.094667,-0.602717,0.361565,-0.228530,0.632754,0.138233,-0.613716,-0.018877,0.777102,-0.373200,-0.256168,0.610401,0.201518,0.766265,0.094667,-0.602717,0.361564,-0.228529,0.632755,0.138233,-0.613716,-0.018877,0.777102,-0.373199,-0.256168,0.610403,0.449797,-0.000776,0.001735,0.000814,1,True,True,-0.001735,-0.000776,0.000814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.401436,0.864935,-2.214657,0.824559,-2.401760,0.864514,-2.214657,0.824686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,821.136719,892.305664,965.879333,-20.779575,True,velocity,0.449797,0.450984,0.000000,0.000000,4.225441,False,0.147197,0.142281,0.043640,0.050639,-2.481153,-2.473493,-0.007660,2.752025,2.752092,-0.000067,167.000000
