"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0007,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658671,-0.413888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001256,-0.000279,0.012416
0.0207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658447,-0.413491,-0.507553,-0.661770,2.658447,-0.413491,0.000000,0.000000,0.000000,0.000000,-0.000003,-0.000071,0.000006,-0.000003,-0.000279,0.000419,0.000000,0.012277
0.0407,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658447,-0.413491,-0.507553,-0.661770,2.658447,-0.413491,0.000000,0.000000,0.000000,0.000000,-0.000064,-0.000236,0.000153,-0.000124,0.000000,0.000977,-0.000279,0.012277
0.0607,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.662155,2.658671,-0.414144,-0.507553,-0.662155,2.658671,-0.414144,0.000000,0.000000,0.000000,0.000000,-0.000011,-0.000236,0.000091,-0.000071,0.000000,0.000977,-0.000140,0.012277
0.0807,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658223,-0.413491,-0.507553,-0.661770,2.658223,-0.413491,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000236,0.000065,-0.000071,0.000000,0.000977,-0.000140,0.012277
0.1007,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.506911,-0.661770,2.658671,-0.413888,-0.506911,-0.661770,2.658671,-0.413888,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000236,0.000071,-0.000071,0.000000,0.000977,-0.000140,0.012277
0.1207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.506911,-0.661770,2.658671,-0.413888,-0.506911,-0.661770,2.658671,-0.413888,0.000000,0.000000,0.000000,0.000000,0.000050,-0.000064,-0.000033,-0.000003,0.000000,0.000977,-0.000140,0.012277
0.1407,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658671,-0.413888,-0.507553,-0.661770,2.658671,-0.413888,0.000000,0.000000,0.000000,0.000000,0.000064,0.000094,-0.000081,0.000053,0.000000,0.000977,-0.000140,0.012277
0.1607,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507553,-0.661770,2.658447,-0.414144,-0.507553,-0.661770,2.658447,-0.414144,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000021,0.000000,0.000000,0.000977,-0.000140,0.012277
0.1807,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507429,-0.661770,2.658447,-0.414144,-0.507429,-0.661770,2.658447,-0.414144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,-0.000140,0.012277
0.2007,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.507429,-0.661770,2.658671,-0.413491,-0.507429,-0.661770,2.658671,-0.413491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,-0.000140,0.012277
