"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067616,3.020123,-0.254706,-0.096557,-0.067616,3.020123,-0.254706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067616,3.020579,-0.254054,-0.096557,-0.067616,3.020579,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.0405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020392,-0.254054,-0.096639,-0.066967,3.020392,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.0604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.020579,-0.254054,-0.096557,-0.066967,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.0804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.067613,3.020123,-0.254054,-0.096557,-0.067613,3.020123,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.1004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067292,3.020392,-0.254706,-0.096475,-0.067292,3.020392,-0.254706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.1204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.067292,3.019936,-0.254467,-0.096557,-0.067292,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.019750,-0.254706,-0.096639,-0.066967,3.019750,-0.254706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.1604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.019936,-0.254054,-0.096557,-0.066967,3.019936,-0.254293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.020579,-0.254054,-0.096557,-0.066967,3.020579,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.2003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096475,-0.066967,3.020579,-0.254706,-0.096557,-0.066967,3.020123,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.2204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067290,3.019936,-0.254467,-0.096557,-0.067290,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.2404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067290,3.020123,-0.254054,-0.096557,-0.067290,3.020123,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.2605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096475,-0.067616,3.020392,-0.254706,-0.096475,-0.067616,3.020123,-0.254706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.020579,-0.254467,-0.096557,-0.066967,3.020579,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.3004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067292,3.020579,-0.254293,-0.096557,-0.067292,3.020579,-0.254293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.3205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020579,-0.254293,-0.096639,-0.066967,3.020579,-0.254293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.3403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067292,3.020392,-0.254054,-0.096557,-0.067292,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.3603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.020579,-0.254054,-0.096557,-0.066967,3.020579,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.3804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.019936,-0.254054,-0.096557,-0.067616,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.4004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.067616,3.020392,-0.254467,-0.096639,-0.067616,3.020392,-0.254467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.4203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020123,-0.254054,-0.096639,-0.066967,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.4403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020579,-0.254467,-0.096639,-0.067616,3.020392,-0.254467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.4603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.066967,3.020579,-0.254054,-0.096557,-0.066967,3.020579,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.4803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020579,-0.254706,-0.096639,-0.066967,3.020392,-0.254227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.5004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.067616,3.020579,-0.254467,-0.096639,-0.067616,3.020579,-0.254467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.5204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.067290,3.020579,-0.254054,-0.096639,-0.067290,3.020392,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.5405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067292,3.020392,-0.254293,-0.096639,-0.067292,3.020392,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.5604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096639,-0.066967,3.020123,-0.254054,-0.096639,-0.066967,3.020123,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
0.5803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096557,-0.067616,3.019936,-0.254054,-0.096557,-0.067292,3.019936,-0.254054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.684875,1669.296753,3742.501221,-1752.328247
