"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0016,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.355808,-0.130891,-0.064587,-0.250049,-0.355808,-0.130891,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224749,1.502372,1.358259,1.835659
0.0212,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.355808,-0.130891,-0.064587,-0.250049,-0.355808,-0.130891,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000141,0.000205,0.000146,0.000128,2.226004,1.502930,1.359236,1.836496
0.0406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249407,-0.348964,-0.130624,-0.064587,-0.249407,-0.348964,-0.130624,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000355,0.000279,0.000250,0.000301,2.225168,1.502651,1.358817,1.836356
0.0606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249506,-0.349613,-0.130757,-0.063715,-0.249506,-0.348964,-0.130757,-0.063715,0.000000,0.000000,0.000000,0.000000,0.000186,0.000142,0.000197,0.000302,2.225028,1.502651,1.358398,1.836077
0.0807,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.348964,-0.130757,-0.063935,-0.249950,-0.348964,-0.130757,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000130,0.000127,0.000097,0.000146,2.224888,1.502511,1.358259,1.835519
0.1010,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349613,-0.130891,-0.064155,-0.249950,-0.349260,-0.130891,-0.064155,0.000000,0.000000,0.000000,0.000000,0.000085,0.000083,-0.000029,-0.000091,2.224749,1.502511,1.358119,1.835379
0.1207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249852,-0.349613,-0.130891,-0.064587,-0.249852,-0.349613,-0.130891,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000085,0.000011,-0.000225,-0.000277,2.224749,1.502511,1.358119,1.835519
0.1406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.064368,-0.249950,-0.348964,-0.130757,-0.064368,0.000000,0.000000,0.000000,0.000000,0.000085,-0.000208,-0.000321,-0.000397,2.224749,1.502511,1.358119,1.835379
0.1606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.349613,-0.130624,-0.064587,-0.250049,-0.349613,-0.130624,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000085,-0.000071,-0.000276,-0.000428,2.224749,1.502511,1.357980,1.835240
0.1806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130624,-0.064587,-0.249950,-0.349260,-0.130624,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000043,-0.000071,-0.000217,-0.000340,2.224749,1.502511,1.357980,1.835240
0.2006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130624,-0.064587,-0.249950,-0.349260,-0.130624,-0.064587,0.000000,0.000000,0.000000,0.000000,-0.000093,-0.000034,-0.000113,-0.000122,2.224609,1.502511,1.357980,1.835240
0.2206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.349260,-0.130624,-0.064149,-0.250049,-0.349260,-0.130624,-0.064149,0.000000,0.000000,0.000000,0.000000,-0.000071,0.000000,-0.000071,-0.000074,2.224609,1.502511,1.357980,1.835240
0.2406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130624,-0.064368,-0.249950,-0.349260,-0.130624,-0.064368,0.000000,0.000000,0.000000,0.000000,-0.000071,0.000000,-0.000071,-0.000116,2.224609,1.502511,1.357980,1.835240
0.2606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.063935,-0.249950,-0.349260,-0.130757,-0.063935,0.000000,0.000000,0.000000,0.000000,-0.000071,0.000000,-0.000063,-0.000089,2.224609,1.502511,1.357980,1.835240
0.2806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130248,-0.064587,-0.249950,-0.349260,-0.130248,-0.064587,0.000000,0.000000,0.000000,0.000000,-0.000066,0.000000,-0.000020,-0.000019,2.224609,1.502511,1.357980,1.835240
0.3006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.064587,-0.249950,-0.349260,-0.130248,-0.064587,0.000000,0.000000,0.000000,0.000000,-0.000020,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.3206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.349260,-0.130757,-0.063935,-0.250049,-0.349260,-0.130757,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.3406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.064587,-0.249950,-0.349260,-0.130757,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.3606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.064155,-0.249950,-0.349260,-0.130757,-0.064155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.3806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130624,-0.064155,-0.249950,-0.349260,-0.130624,-0.064155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.4006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.063935,-0.249950,-0.349260,-0.130757,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.4206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.349260,-0.130757,-0.063935,-0.249950,-0.349260,-0.130757,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.4407,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.349260,-0.130757,-0.063935,-0.250049,-0.349260,-0.130624,-0.064587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.4606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.349260,-0.130757,-0.064155,-0.250049,-0.349260,-0.130757,-0.064155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.4806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250049,-0.348908,-0.130248,-0.064155,-0.249950,-0.348908,-0.130891,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
0.5006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249950,-0.348908,-0.130248,-0.063935,-0.249950,-0.348908,-0.130248,-0.063935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224609,1.502511,1.357980,1.835240
