"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116606,-0.112258,3.031212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127344,-0.116606,-0.112258,3.037636,-0.127344,-0.116606,-0.112258,3.037636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.0405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127344,-0.116606,-0.112393,3.036983,-0.127430,-0.116277,-0.111886,3.037086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.0603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116277,-0.111886,3.037636,-0.127430,-0.116277,-0.112393,3.037636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.0803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116277,-0.112258,3.037636,-0.127430,-0.116277,-0.112258,3.037636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.1003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127516,-0.116277,-0.112258,3.037636,-0.127516,-0.116606,-0.112393,3.036983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.1203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116606,-0.112258,3.037534,-0.127430,-0.116606,-0.112258,3.037534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116606,-0.112258,3.036983,-0.127430,-0.115957,-0.112393,3.036983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.1603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116606,-0.112900,3.037636,-0.127344,-0.116606,-0.112900,3.037636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
0.1803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127430,-0.116606,-0.112393,3.036881,-0.127430,-0.116606,-0.112258,3.031559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.866486,1693.501953,4341.244141,-1999.979248
