"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118598,0.024873,-3.109947,0.040084,-3.118348,0.024873,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118348,0.024538,-3.109776,0.039640,-3.118348,0.024538,-3.109776,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.0406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.024873,-3.109776,0.039875,-3.118989,0.024873,-3.109947,0.039875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.0605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.024873,-3.109605,0.040084,-3.118739,0.024873,-3.109605,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.0805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.024873,-3.109776,0.040084,-3.118989,0.024873,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.1004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118739,0.024873,-3.109947,0.039640,-3.118739,0.024873,-3.109947,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.1205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118739,0.024559,-3.109776,0.039875,-3.118739,0.024559,-3.109776,0.039875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.1405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.024873,-3.109776,0.039640,-3.118989,0.024873,-3.109776,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.1605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118598,0.025187,-3.109776,0.040084,-3.118598,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.1805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118348,0.024873,-3.109776,0.039640,-3.118348,0.024873,-3.109776,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.2005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109947,0.040293,-3.118989,0.025187,-3.109947,0.040293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.2205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109947,0.040293,-3.118989,0.025187,-3.109947,0.040293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.2405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118739,0.025187,-3.109947,0.040293,-3.118739,0.025187,-3.109947,0.040293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.2605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109947,0.040293,-3.118989,0.025187,-3.109947,0.039875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.2805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109947,0.039431,-3.118989,0.025187,-3.109947,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.3005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109776,0.039640,-3.118989,0.025187,-3.109776,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.3206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109605,0.039640,-3.118989,0.025187,-3.109776,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.3404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118739,0.025187,-3.109776,0.040084,-3.118739,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.3604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118348,0.025187,-3.109776,0.040084,-3.118989,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.3805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109605,0.040084,-3.118989,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.4005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109776,0.040084,-3.118989,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.4205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109776,0.040084,-3.118989,0.025187,-3.109776,0.040084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
0.4407,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.118989,0.025187,-3.109605,0.039431,-3.118989,0.025187,-3.109605,0.039431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.129045,-291.294495,343.105621,17.487444
