"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0008,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441545,-2.558095,-2.675672,0.363294,0.441545,-2.558095,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.0207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363329,0.441545,-2.558095,-2.675672,0.363329,0.441545,-2.558095,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.0406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441816,-2.558095,-2.675834,0.363294,0.441816,-2.558095,-2.675834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.0606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363329,0.441816,-2.558095,-2.675672,0.363329,0.441816,-2.563877,-2.675672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.0809,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441816,-2.563877,-2.675672,0.363329,0.441816,-2.558095,-2.676163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.1006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441816,-2.563877,-2.676163,0.363294,0.441816,-2.563992,-2.676163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.1205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441816,-2.557682,-2.676001,0.363294,0.441167,-2.558324,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.1406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363258,0.441438,-2.564107,-2.676163,0.363258,0.441438,-2.564107,-2.676163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.1606,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441167,-2.563992,-2.675510,0.363294,0.441167,-2.563992,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
0.1806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363294,0.441167,-2.558095,-2.676001,0.363294,0.441438,-2.558095,-2.675510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.527222,854.322388,1003.752502,-39.378071
