"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055350,-0.063345,-0.174437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.0212,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055322,-0.063345,-0.174206,0.118192,0.055322,-0.063345,-0.174206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.0406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118131,0.055322,-0.063486,-0.174437,0.118131,0.055322,-0.063486,-0.174437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.0604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118252,0.055322,-0.062843,-0.175090,0.118252,0.055322,-0.062843,-0.174858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.0803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055661,-0.063486,-0.174858,0.118192,0.055661,-0.063486,-0.174858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.1003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118252,0.055012,-0.063486,-0.174396,0.118252,0.055012,-0.063486,-0.174396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.1204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055322,-0.062843,-0.174437,0.118192,0.055322,-0.062843,-0.174437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118252,0.055322,-0.063486,-0.174858,0.118252,0.055322,-0.063486,-0.174858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.1603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055322,-0.063345,-0.174627,0.118192,0.055322,-0.063345,-0.174627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118192,0.055322,-0.063486,-0.174858,0.118192,0.055322,-0.063486,-0.174858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118131,0.055633,-0.062843,-0.174437,0.118131,0.055633,-0.062843,-0.174437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
0.2206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118131,0.055633,-0.062843,-0.174437,0.118131,0.055633,-0.062843,-0.174437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.071987,-5.968471,-886.951172,-710.366638
