"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661477,-0.705018,-0.394000,2.951772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661477,-0.704758,-0.394536,2.951213,2.661477,-0.704758,-0.394536,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.0404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.704758,-0.394536,2.952052,2.661676,-0.704758,-0.394536,2.952052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.0604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394000,2.951865,2.661676,-0.704758,-0.394000,2.951865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.0804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.705018,-0.394430,2.957084,2.661676,-0.705018,-0.394430,2.957084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.1004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.705018,-0.394536,2.951306,2.661676,-0.705018,-0.394536,2.951306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.1204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394643,2.951213,2.661676,-0.704758,-0.394643,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.1404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394536,2.951213,2.661676,-0.704758,-0.394536,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.1604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704628,-0.394536,2.951865,2.661676,-0.704628,-0.394536,2.951865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704628,-0.394000,2.951306,2.661676,-0.704628,-0.394000,2.951306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704369,-0.394430,2.951772,2.661676,-0.704369,-0.394430,2.951772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.2204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394536,2.951306,2.661676,-0.704758,-0.394536,2.951306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.2404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.704758,-0.394536,2.951400,2.662118,-0.704758,-0.394536,2.951400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.2604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.704758,-0.394000,2.951213,2.662118,-0.704758,-0.394000,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.704758,-0.394536,2.951306,2.662118,-0.704758,-0.394536,2.951306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.3004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.705018,-0.394536,2.951865,2.662118,-0.705018,-0.394536,2.951865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.3204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.705018,-0.394000,2.951494,2.662118,-0.705018,-0.394000,2.951494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.3404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.705018,-0.394643,2.951772,2.661676,-0.705018,-0.394643,2.951772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.3604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661477,-0.705018,-0.394430,2.951213,2.661477,-0.705018,-0.394430,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.3804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.662118,-0.705018,-0.394000,2.951213,2.662118,-0.705018,-0.394000,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.4004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661477,-0.705018,-0.394536,2.951213,2.661477,-0.705018,-0.394536,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.4204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661875,-0.705018,-0.394536,2.951865,2.661875,-0.705018,-0.394536,2.951865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.4404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394000,2.951400,2.661676,-0.704758,-0.394000,2.951400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
0.4604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.661676,-0.704758,-0.394000,2.951213,2.661676,-0.704758,-0.394000,2.951213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1231.245483,-1811.117432,345.889374,398.410858
