"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0006,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.372272,-0.238971,2.909950,-0.309607,-0.372272,-0.238971,2.909950,-0.309607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.0206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.372162,-0.238971,2.909950,-0.309607,-0.378467,-0.238971,2.909950,-0.309607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.0406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.378467,-0.238971,2.910196,-0.309444,-0.378467,-0.238971,2.910196,-0.309444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.0605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.378578,-0.238971,2.909752,-0.309199,-0.378578,-0.238971,2.909752,-0.309199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.0805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.378690,-0.238971,2.909752,-0.309852,-0.378690,-0.238971,2.909752,-0.309852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.1004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.378467,-0.238971,2.909752,-0.309444,-0.378467,-0.238971,2.909752,-0.309444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.1205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.378578,-0.238630,2.909752,-0.309199,-0.378578,-0.238630,2.909752,-0.309199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.1405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.372693,-0.238630,2.909950,-0.309199,-0.372693,-0.238630,2.909950,-0.309199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.1605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.372693,-0.238630,2.909950,-0.309444,-0.372693,-0.238630,2.909950,-0.309444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
0.1805,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.372803,-0.238630,2.909950,-0.309199,-0.372803,-0.238630,2.909950,-0.309199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1551.859619,387.048279,715.297852,1271.909790
