"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0007,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545303,0.570185,2.548112,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.0205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545303,0.570185,2.548582,0.591756,2.545303,0.570185,2.548347,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.0404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.544848,0.570185,2.548347,0.591756,2.544848,0.570185,2.548347,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.0604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545035,0.570185,2.548347,0.591756,2.545490,0.570577,2.547940,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.0804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.544848,0.570577,2.547940,0.591756,2.544848,0.570443,2.548347,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.1004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545490,0.569928,2.548112,0.591756,2.545490,0.569928,2.548112,0.591908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.1204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545035,0.570185,2.548112,0.591756,2.545035,0.570577,2.547940,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.1405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545035,0.570577,2.547940,0.591908,2.545490,0.569928,2.547940,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.1604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.544848,0.570185,2.547940,0.591908,2.545303,0.570443,2.547940,0.591908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545303,0.569928,2.547940,0.591908,2.544848,0.570443,2.547940,0.591908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545303,0.570185,2.547940,0.592059,2.545303,0.570185,2.547940,0.592059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.2204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.544848,0.570185,2.547940,0.591756,2.544848,0.570185,2.547940,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.2404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.544848,0.570185,2.547940,0.591756,2.544848,0.570185,2.547940,0.591756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
0.2604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.545490,0.570577,2.547940,0.591605,2.545490,0.570577,2.547940,0.591605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-630.811646,633.593201,1003.848938,1498.458008
