"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0010,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023246,-3.120208,3.100261,-3.123667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.0203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.099797,-3.123129,-0.023171,-3.120208,3.099797,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.0403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100261,-3.123129,-0.023171,-3.120208,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.0603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023246,-3.120218,3.100261,-3.123244,-0.023246,-3.120218,3.100261,-3.123244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.0803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099619,-3.123782,-0.023171,-3.120218,3.099619,-3.123782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.1003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120218,3.100261,-3.123244,-0.023171,-3.120218,3.100083,-3.123244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.1203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.099619,-3.123129,-0.023171,-3.120208,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100261,-3.123129,-0.023171,-3.120208,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.1608,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120208,3.099619,-3.123782,-0.023096,-3.120208,3.099619,-3.123782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.1803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100083,-3.123667,-0.023171,-3.120208,3.100083,-3.123667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099797,-3.123667,-0.023171,-3.120218,3.099797,-3.123667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.2207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120229,3.100083,-3.123129,-0.023171,-3.120229,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.2403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022604,-3.120229,3.099619,-3.123129,-0.023246,-3.120229,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.2603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120229,3.099619,-3.123129,-0.023171,-3.120229,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120218,3.100083,-3.123129,-0.023096,-3.120218,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.3003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099619,-3.123014,-0.023171,-3.120218,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.3203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.099619,-3.123129,-0.023021,-3.120208,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.3403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.100261,-3.123129,-0.023171,-3.120218,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.3603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120229,3.100261,-3.123129,-0.023171,-3.120229,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.3803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099440,-3.123129,-0.023171,-3.120218,3.099440,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.4003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023021,-3.120229,3.099619,-3.123129,-0.023021,-3.120229,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.4203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099619,-3.123129,-0.023171,-3.120218,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.4404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100261,-3.123129,-0.023171,-3.120208,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.4603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120208,3.100083,-3.123129,-0.023096,-3.120208,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.4803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.106333,-3.123129,-0.023171,-3.120208,3.106333,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.5003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.099904,-3.123129,-0.023096,-3.120208,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.5203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.119559,3.100261,-3.123129,-0.023096,-3.119559,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.5403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100261,-3.123129,-0.023171,-3.120208,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.5604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120198,3.100261,-3.123129,-0.023096,-3.120198,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.5803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.119559,3.099904,-3.123129,-0.023171,-3.119559,3.099904,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.6004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023246,-3.120208,3.099904,-3.123129,-0.023246,-3.120208,3.099904,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.6207,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120208,3.099904,-3.123129,-0.023171,-3.120218,3.099904,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.6403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023096,-3.120208,3.100083,-3.123129,-0.023096,-3.120208,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.6603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120218,3.099725,-3.123129,-0.023246,-3.120218,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.6803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.119569,3.100083,-3.123129,-0.023246,-3.119569,3.100083,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.7003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023246,-3.120208,3.100261,-3.123129,-0.023171,-3.120208,3.100261,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
0.7203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023171,-3.120208,3.100083,-3.123129,-0.023096,-3.120208,3.099619,-3.123129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.000000,0.000000
