"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0008,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024266,3.118259,-3.117714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.0205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024266,3.118259,-3.117714,-0.035211,0.024266,3.118259,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.0404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035135,0.024266,3.112297,-3.117177,-0.035211,0.024266,3.112297,-3.117177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.0604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035135,0.024601,3.112009,-3.117177,-0.035211,0.024601,3.112009,-3.116945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.0806,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024601,3.112009,-3.117177,-0.035135,0.024601,3.112009,-3.117177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.1005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024601,3.111831,-3.117177,-0.035211,0.024601,3.111831,-3.117177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.1205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035135,0.024601,3.112186,-3.117177,-0.035058,0.024601,3.112186,-3.117177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.1407,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035135,0.024601,3.118436,-3.117061,-0.035058,0.024601,3.112186,-3.117177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.1605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035135,0.024915,3.112009,-3.117061,-0.035135,0.024915,3.112009,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024915,3.112009,-3.117061,-0.035211,0.024915,3.112009,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035288,0.024915,3.112474,-3.117061,-0.035288,0.024915,3.112474,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.2204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024601,3.118436,-3.117061,-0.035211,0.024601,3.118436,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.2404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024601,3.112186,-3.116945,-0.035211,0.024601,3.112009,-3.116945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.2604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024915,3.112186,-3.117061,-0.035211,0.024915,3.112186,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024580,3.112186,-3.117598,-0.035211,0.024580,3.112186,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.3005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024915,3.112009,-3.117598,-0.035211,0.024915,3.112009,-3.117598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.3204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024580,3.112186,-3.116945,-0.035211,0.024580,3.112186,-3.116945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.3404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024580,3.112186,-3.117061,-0.035211,0.024580,3.112186,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.3605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024266,3.112364,-3.116945,-0.035211,0.024601,3.112364,-3.116945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.3804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024601,3.117970,-3.116945,-0.035211,0.024580,3.112186,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.4004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024266,3.112364,-3.117598,-0.035211,0.024266,3.118790,-3.116945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.4205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024266,3.112364,-3.117598,-0.035211,0.024915,3.112186,-3.117598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
0.4404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035211,0.024915,3.117970,-3.117714,-0.035211,0.024580,3.112364,-3.117061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.130737,-1011.741516,-833.178406,-397.321442
