"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855103,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317245,1.855103,1.829705,-1.285922,-1.317698,1.856050,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.0403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285719,-1.317894,1.855744,1.829705,-1.285719,-1.317894,1.855744,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.0603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855103,1.829705,-1.285922,-1.317894,1.855103,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.0804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285514,-1.317894,1.855714,1.829705,-1.285514,-1.317442,1.855714,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.1003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855103,1.829728,-1.285922,-1.317894,1.855103,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.1203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285719,-1.317894,1.855103,1.829705,-1.285719,-1.317894,1.855103,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285719,-1.317698,1.855408,1.829705,-1.285922,-1.317698,1.855408,1.829683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.1604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855103,1.829705,-1.285922,-1.317894,1.855103,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285719,-1.317894,1.855714,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.2004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317442,1.855744,1.829705,-1.285922,-1.317894,1.855439,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.2203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855744,1.829705,-1.285922,-1.317894,1.855744,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.2403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855744,1.829728,-1.285922,-1.317894,1.855439,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.2604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317698,1.855744,1.829705,-1.285922,-1.317698,1.855744,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317698,1.855103,1.829705,-1.285922,-1.317698,1.855103,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.3003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317698,1.855408,1.829705,-1.285922,-1.317698,1.855714,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.3205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829728,-1.285922,-1.317894,1.855408,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.3404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317698,1.855408,1.829705,-1.285922,-1.317698,1.855408,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.3604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285922,-1.317698,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.3804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829728,-1.285922,-1.317894,1.855408,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.4004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855744,1.829705,-1.285922,-1.317894,1.855744,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.4204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.286126,-1.317894,1.855408,1.829705,-1.286126,-1.317894,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.4403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855744,1.829705,-1.285922,-1.317894,1.855744,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.4604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285922,-1.317894,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.4804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285922,-1.317894,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.5004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285922,-1.317894,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.5205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285719,-1.317894,1.855408,1.829660,-1.285719,-1.317894,1.855408,1.829728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
0.5406,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.285922,-1.317894,1.855408,1.829705,-1.285922,-1.317894,1.855408,1.829705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1214.961304,-1808.499146,373.282379,382.776794
