"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042290,-0.032729,3.104639,3.102853,-0.042290,-0.032729,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.0206,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042939,-0.032585,3.104639,3.103494,-0.042939,-0.032585,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.0404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103097,-0.042939,-0.032872,3.104639,3.103097,-0.042939,-0.032872,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.0605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103097,-0.042939,-0.032729,3.104205,3.103097,-0.042939,-0.032729,3.104205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.0807,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.043268,-0.032729,3.104748,3.102853,-0.043268,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.1005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103250,-0.043268,-0.032729,3.104748,3.103250,-0.043268,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.1204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042946,-0.032729,3.104639,3.102853,-0.042946,-0.032729,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.1404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042618,-0.032729,3.104639,3.102853,-0.042618,-0.032729,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.1604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042290,-0.032585,3.104639,3.102853,-0.042290,-0.032585,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.1804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042611,-0.032729,3.104858,3.102853,-0.042611,-0.032729,3.104858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.2005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103250,-0.042611,-0.032729,3.104748,3.103250,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.2205,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042611,-0.032729,3.104748,3.103494,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.2405,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103097,-0.042611,-0.032729,3.104639,3.103097,-0.042611,-0.032729,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.2605,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042939,-0.032230,3.104639,3.103494,-0.042939,-0.032230,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103250,-0.042939,-0.032442,3.104639,3.103250,-0.042939,-0.032442,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.3008,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103250,-0.042939,-0.032230,3.104639,3.103250,-0.042939,-0.032230,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.3204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042611,-0.032729,3.104748,3.103494,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.3404,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042611,-0.032729,3.104748,3.103494,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.3604,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.103494,-0.042611,-0.032729,3.104748,3.103494,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.3804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042611,-0.032729,3.104748,3.102853,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.4004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042611,-0.032729,3.104748,3.102853,-0.042611,-0.032729,3.104748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
0.4204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.102853,-0.042611,-0.032729,3.104639,3.102853,-0.042611,-0.032729,3.104639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,334.235077,93.075058,118.323242,97.615372
