"# base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",sample_hz=50.0
t,motors_enabled,v_target_0,v_target_1,v_target_2,v_prof_0,v_prof_1,v_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL
0.0004,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380158,-2.666736,0.242712,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.0204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666145,0.242883,-2.939348,1.380731,-2.666145,0.242883,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.0403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666145,0.243354,-2.939348,1.380731,-2.666145,0.243354,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.0603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666736,0.243182,-2.939482,1.380731,-2.666736,0.243182,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.0803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666736,0.242883,-2.939348,1.380731,-2.666736,0.242883,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.1003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666031,0.243525,-2.939348,1.380089,-2.666031,0.243354,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.1203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666736,0.243354,-2.939348,1.380663,-2.666736,0.243354,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.1403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666088,0.243824,-2.939348,1.380663,-2.666088,0.243824,-2.939866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.1603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666145,0.243182,-2.939482,1.380663,-2.666145,0.242712,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.1803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666145,0.242883,-2.939348,1.380089,-2.666145,0.242883,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.2005,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666145,0.243182,-2.939348,1.380663,-2.666145,0.243182,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.2203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666736,0.243182,-2.939214,1.380663,-2.666736,0.243182,-2.939214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.2403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380021,-2.666736,0.243354,-2.939482,1.380021,-2.666736,0.243354,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.2603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666145,0.243354,-2.939482,1.380089,-2.666145,0.243354,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.2804,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380595,-2.666202,0.242712,-2.939348,1.380595,-2.666202,0.242712,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.3003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666202,0.243653,-2.939348,1.380663,-2.666202,0.243653,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.3203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380021,-2.666202,0.243182,-2.939482,1.380021,-2.666202,0.243182,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.3403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666851,0.243354,-2.938964,1.380663,-2.666851,0.243354,-2.938964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.3603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666851,0.243182,-2.939482,1.380663,-2.666851,0.243182,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.3803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380663,-2.666851,0.242712,-2.938830,1.380663,-2.666851,0.242712,-2.938830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.4003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380021,-2.666851,0.243182,-2.939482,1.380021,-2.666851,0.243182,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.4204,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666851,0.243354,-2.939482,1.380663,-2.666851,0.243354,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.4403,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666202,0.243354,-2.939617,1.380089,-2.666202,0.243354,-2.939617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.4603,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666851,0.243653,-2.939348,1.380731,-2.666851,0.243653,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.4803,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666851,0.243653,-2.939348,1.380731,-2.666851,0.243653,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.5003,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380731,-2.666851,0.243354,-2.939482,1.380731,-2.666851,0.243354,-2.939482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
0.5203,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380089,-2.666202,0.243354,-2.939348,1.380089,-2.666202,0.243354,-2.939348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1364.466187,287.024139,883.382385,1310.241455
